iobj, iorder, itetris, X, Y, L, Ycen
3, 1, 2, 1694.900, 354.878, 6291.1915, 354.306 
3, 1, 2, 1718.560, 355.024, 6292.8909, 354.306 
3, 1, 2, 1723.420, 355.052, 6293.2424, 354.306 
3, 1, 2, 1774.290, 355.295, 6296.8722, 354.306 
3, 1, 2, 1831.610, 355.463, 6300.9165, 354.306 
3, 1, 2, 1838.480, 355.476, 6301.4128, 354.306 
3, 1, 2, 1864.880, 355.510, 6303.2507, 354.306 
3, 1, 2, 1879.010, 355.519, 6304.2423, 354.306 
3, 1, 2, 1928.200, 355.496, 6307.6570, 354.306 
3, 1, 2, 1949.970, 355.460, 6309.1600, 354.306 
3, 1, 2, 1973.810, 355.402, 6310.8101, 354.306 
3, 1, 2, 2046.720, 355.104, 6315.7750, 354.306 
4, 1, 2, 15.100, 367.662, 6155.5810, 424.968 
4, 1, 2, 32.100, 368.714, 6157.0878, 424.968 
4, 1, 2, 80.250, 371.641, 6161.3534, 424.968 
4, 1, 2, 115.820, 373.754, 6164.4796, 424.968 
4, 1, 2, 176.590, 377.267, 6169.8221, 424.968 
4, 1, 2, 204.660, 378.848, 6172.2778, 424.968 
4, 1, 2, 214.040, 379.370, 6173.0964, 424.968 
4, 1, 2, 275.300, 382.712, 6178.4315, 424.968 
4, 1, 2, 301.520, 384.104, 6180.7050, 424.968 
4, 1, 2, 323.720, 385.266, 6182.6217, 424.968 
4, 1, 2, 387.600, 388.516, 6188.1251, 424.968 
4, 1, 2, 431.790, 390.686, 6191.9053, 424.968 
4, 1, 2, 454.630, 391.783, 6193.8563, 424.968 
4, 1, 2, 506.040, 394.188, 6198.2227, 424.968 
4, 1, 2, 532.240, 395.380, 6200.4325, 424.968 
4, 1, 2, 540.140, 395.736, 6201.1002, 424.968 
4, 1, 2, 568.460, 396.992, 6203.4925, 424.968 
4, 1, 2, 596.680, 398.217, 6205.8599, 424.968 
4, 1, 2, 612.870, 398.908, 6207.2201, 424.968 
4, 1, 2, 630.360, 399.645, 6208.6869, 424.968 
4, 1, 2, 717.640, 403.173, 6215.9383, 424.968 
4, 1, 2, 767.000, 405.057, 6220.0112, 424.968 
4, 1, 2, 782.980, 405.649, 6221.3192, 424.968 
4, 1, 2, 822.150, 407.067, 6224.5272, 424.968 
4, 1, 2, 844.750, 407.861, 6226.3697, 424.968 
4, 1, 2, 926.220, 410.586, 6232.9745, 424.968 
4, 1, 2, 949.670, 411.330, 6234.8554, 424.968 
4, 1, 2, 1010.350, 413.171, 6239.7121, 424.968 
4, 1, 2, 1025.910, 413.623, 6240.9536, 424.968 
4, 1, 2, 1053.170, 414.396, 6243.1201, 424.968 
4, 1, 2, 1077.560, 415.067, 6245.0409, 424.968 
4, 1, 2, 1084.820, 415.263, 6245.6182, 424.968 
4, 1, 2, 1091.890, 415.452, 6246.1736, 424.968 
4, 1, 2, 1101.340, 415.702, 6246.9297, 424.968 
4, 1, 2, 1120.160, 416.192, 6248.4055, 424.968 
4, 1, 2, 1235.950, 418.945, 6257.4237, 424.968 
4, 1, 2, 1283.360, 419.945, 6261.0642, 424.968 
4, 1, 2, 1287.870, 420.036, 6261.4181, 424.968 
4, 1, 2, 1331.010, 420.875, 6264.7139, 424.968 
4, 1, 2, 1421.140, 422.427, 6271.5444, 424.968 
4, 1, 2, 1455.490, 422.948, 6274.1166, 424.968 
4, 1, 2, 1482.960, 423.337, 6276.1646, 424.968 
4, 1, 2, 1497.310, 423.530, 6277.2385, 424.968 
4, 1, 2, 1606.550, 424.776, 6285.2780, 424.968 
4, 1, 2, 1633.620, 425.024, 6287.2554, 424.968 
4, 1, 2, 1664.340, 425.276, 6289.4882, 424.968 
4, 1, 2, 1687.950, 425.449, 6291.1915, 424.968 
4, 1, 2, 1699.970, 425.530, 6292.0601, 424.968 
4, 1, 2, 1711.520, 425.603, 6292.8909, 424.968 
4, 1, 2, 1716.350, 425.633, 6293.2424, 424.968 
4, 1, 2, 1767.360, 425.895, 6296.8722, 424.968 
4, 1, 2, 1824.520, 426.088, 6300.9165, 424.968 
4, 1, 2, 1831.350, 426.104, 6301.4128, 424.968 
4, 1, 2, 1857.710, 426.152, 6303.2507, 424.968 
4, 1, 2, 1871.890, 426.168, 6304.2423, 424.968 
4, 1, 2, 1942.730, 426.149, 6309.1600, 424.968 
4, 1, 2, 1966.460, 426.107, 6310.8101, 424.968 
4, 1, 2, 2039.240, 425.863, 6315.7750, 424.968 
5, 1, 2, 10.360, 448.473, 6155.5810, 505.239 
5, 1, 2, 75.390, 452.376, 6161.3534, 505.239 
5, 1, 2, 110.970, 454.454, 6164.4796, 505.239 
5, 1, 2, 171.690, 457.908, 6169.8221, 505.239 
5, 1, 2, 199.760, 459.464, 6172.2778, 505.239 
5, 1, 2, 209.080, 459.975, 6173.0964, 505.239 
5, 1, 2, 270.330, 463.266, 6178.4315, 505.239 
5, 1, 2, 296.540, 464.638, 6180.7050, 505.239 
5, 1, 2, 318.700, 465.780, 6182.6217, 505.239 
5, 1, 2, 382.510, 468.982, 6188.1251, 505.239 
5, 1, 2, 394.390, 469.564, 6189.1449, 505.239 
5, 1, 2, 426.660, 471.122, 6191.9053, 505.239 
5, 1, 2, 449.430, 472.200, 6193.8563, 505.239 
5, 1, 2, 500.880, 474.577, 6198.2227, 505.239 
5, 1, 2, 527.000, 475.751, 6200.4325, 505.239 
5, 1, 2, 534.950, 476.104, 6201.1002, 505.239 
5, 1, 2, 563.210, 477.342, 6203.4925, 505.239 
5, 1, 2, 591.380, 478.551, 6205.8599, 505.239 
5, 1, 2, 607.600, 479.235, 6207.2201, 505.239 
5, 1, 2, 613.970, 479.502, 6207.7504, 505.239 
5, 1, 2, 625.110, 479.964, 6208.6869, 505.239 
5, 1, 2, 712.240, 483.447, 6215.9383, 505.239 
5, 1, 2, 761.650, 485.313, 6220.0112, 505.239 
5, 1, 2, 777.600, 485.899, 6221.3192, 505.239 
5, 1, 2, 816.720, 487.301, 6224.5272, 505.239 
5, 1, 2, 839.270, 488.086, 6226.3697, 505.239 
5, 1, 2, 920.670, 490.786, 6232.9745, 505.239 
5, 1, 2, 944.080, 491.523, 6234.8554, 505.239 
5, 1, 2, 1004.780, 493.350, 6239.7121, 505.239 
5, 1, 2, 1020.240, 493.797, 6240.9536, 505.239 
5, 1, 2, 1047.520, 494.566, 6243.1201, 505.239 
5, 1, 2, 1071.900, 495.233, 6245.0409, 505.239 
5, 1, 2, 1079.020, 495.424, 6245.6182, 505.239 
5, 1, 2, 1095.870, 495.870, 6246.9297, 505.239 
5, 1, 2, 1114.480, 496.351, 6248.4055, 505.239 
5, 1, 2, 1141.070, 497.020, 6250.4858, 505.239 
5, 1, 2, 1230.100, 499.093, 6257.4237, 505.239 
5, 1, 2, 1245.400, 499.424, 6258.6068, 505.239 
5, 1, 2, 1277.400, 500.090, 6261.0642, 505.239 
5, 1, 2, 1281.950, 500.182, 6261.4181, 505.239 
5, 1, 2, 1415.130, 502.581, 6271.5444, 505.239 
5, 1, 2, 1449.380, 503.105, 6274.1166, 505.239 
5, 1, 2, 1476.930, 503.499, 6276.1646, 505.239 
5, 1, 2, 1491.200, 503.694, 6277.2385, 505.239 
5, 1, 2, 1517.090, 504.030, 6279.1666, 505.239 
5, 1, 2, 1528.120, 504.166, 6279.9776, 505.239 
5, 1, 2, 1600.300, 504.963, 6285.2780, 505.239 
5, 1, 2, 1627.330, 505.218, 6287.2554, 505.239 
5, 1, 2, 1658.220, 505.480, 6289.4882, 505.239 
5, 1, 2, 1681.540, 505.658, 6291.1915, 505.239 
5, 1, 2, 1710.060, 505.852, 6293.2424, 505.239 
5, 1, 2, 1760.910, 506.132, 6296.8722, 505.239 
5, 1, 2, 1818.050, 506.348, 6300.9165, 505.239 
5, 1, 2, 1851.140, 506.424, 6303.2507, 505.239 
5, 1, 2, 1865.300, 506.447, 6304.2423, 505.239 
5, 1, 2, 1914.320, 506.474, 6307.6570, 505.239 
5, 1, 2, 1935.950, 506.461, 6309.1600, 505.239 
5, 1, 2, 1959.890, 506.430, 6310.8101, 505.239 
5, 1, 2, 2032.420, 506.223, 6315.7750, 505.239 
6, 1, 3, 21.230, 559.660, 6157.0878, 614.826 
6, 1, 3, 69.240, 562.477, 6161.3534, 614.826 
6, 1, 3, 104.730, 564.512, 6164.4796, 614.826 
6, 1, 3, 165.390, 567.900, 6169.8221, 614.826 
6, 1, 3, 169.360, 568.118, 6170.1740, 614.826 
6, 1, 3, 193.410, 569.426, 6172.2778, 614.826 
6, 1, 3, 202.840, 569.934, 6173.0964, 614.826 
6, 1, 3, 264.000, 573.162, 6178.4315, 614.826 
6, 1, 3, 290.070, 574.503, 6180.7050, 614.826 
6, 1, 3, 312.230, 575.626, 6182.6217, 614.826 
6, 1, 3, 364.610, 578.219, 6187.1350, 614.826 
6, 1, 3, 376.060, 578.774, 6188.1251, 614.826 
6, 1, 3, 420.140, 580.875, 6191.9053, 614.826 
6, 1, 3, 442.970, 581.939, 6193.8563, 614.826 
6, 1, 3, 494.240, 584.270, 6198.2227, 614.826 
6, 1, 3, 520.360, 585.426, 6200.4325, 614.826 
6, 1, 3, 528.270, 585.772, 6201.1002, 614.826 
6, 1, 3, 556.580, 586.993, 6203.4925, 614.826 
6, 1, 3, 584.760, 588.185, 6205.8599, 614.826 
6, 1, 3, 600.920, 588.857, 6207.2201, 614.826 
6, 1, 3, 618.430, 589.576, 6208.6869, 614.826 
6, 1, 3, 664.210, 591.411, 6212.5031, 614.826 
6, 1, 3, 705.420, 593.006, 6215.9383, 614.826 
6, 1, 3, 754.830, 594.850, 6220.0112, 614.826 
6, 1, 3, 770.710, 595.426, 6221.3192, 614.826 
6, 1, 3, 809.820, 596.811, 6224.5272, 614.826 
6, 1, 3, 832.350, 597.588, 6226.3697, 614.826 
6, 1, 3, 913.710, 600.259, 6232.9745, 614.826 
6, 1, 3, 937.040, 600.987, 6234.8554, 614.826 
6, 1, 3, 997.650, 602.797, 6239.7121, 614.826 
6, 1, 3, 1013.080, 603.240, 6240.9536, 614.826 
6, 1, 3, 1040.340, 604.003, 6243.1201, 614.826 
6, 1, 3, 1064.640, 604.664, 6245.0409, 614.826 
6, 1, 3, 1071.930, 604.859, 6245.6182, 614.826 
6, 1, 3, 1107.250, 605.778, 6248.4055, 614.826 
6, 1, 3, 1133.630, 606.439, 6250.4858, 614.826 
6, 1, 3, 1222.730, 608.509, 6257.4237, 614.826 
6, 1, 3, 1238.030, 608.839, 6258.6068, 614.826 
6, 1, 3, 1269.940, 609.504, 6261.0642, 614.826 
6, 1, 3, 1274.510, 609.597, 6261.4181, 614.826 
6, 1, 3, 1336.650, 610.790, 6266.1737, 614.826 
6, 1, 3, 1407.410, 612.001, 6271.5444, 614.826 
6, 1, 3, 1441.780, 612.533, 6274.1166, 614.826 
6, 1, 3, 1469.160, 612.929, 6276.1646, 614.826 
6, 1, 3, 1483.420, 613.127, 6277.2385, 614.826 
6, 1, 3, 1509.320, 613.468, 6279.1666, 614.826 
6, 1, 3, 1619.390, 614.686, 6287.2554, 614.826 
6, 1, 3, 1650.140, 614.958, 6289.4882, 614.826 
6, 1, 3, 1673.630, 615.146, 6291.1915, 614.826 
6, 1, 3, 1702.010, 615.351, 6293.2424, 614.826 
6, 1, 3, 1752.720, 615.653, 6296.8722, 614.826 
6, 1, 3, 1809.710, 615.898, 6300.9165, 614.826 
6, 1, 3, 1842.900, 615.995, 6303.2507, 614.826 
6, 1, 3, 1857.060, 616.025, 6304.2423, 614.826 
6, 1, 3, 1905.990, 616.085, 6307.6570, 614.826 
6, 1, 3, 1927.540, 616.088, 6309.1600, 614.826 
6, 1, 3, 1951.350, 616.074, 6310.8101, 614.826 
6, 1, 3, 2024.000, 615.928, 6315.7750, 614.826 
6, 1, 3, 2044.710, 615.857, 6317.1824, 614.826 
7, 1, 3, 17.280, 629.991, 6157.0878, 684.750 
7, 1, 3, 65.380, 632.775, 6161.3534, 684.750 
7, 1, 3, 100.800, 634.779, 6164.4796, 684.750 
7, 1, 3, 161.440, 638.122, 6169.8221, 684.750 
7, 1, 3, 189.450, 639.628, 6172.2778, 684.750 
7, 1, 3, 198.850, 640.129, 6173.0964, 684.750 
7, 1, 3, 259.950, 643.314, 6178.4315, 684.750 
7, 1, 3, 286.100, 644.642, 6180.7050, 684.750 
7, 1, 3, 308.190, 645.748, 6182.6217, 684.750 
7, 1, 3, 360.480, 648.306, 6187.1350, 684.750 
7, 1, 3, 371.980, 648.858, 6188.1251, 684.750 
7, 1, 3, 383.790, 649.420, 6189.1449, 684.750 
7, 1, 3, 416.040, 650.933, 6191.9053, 684.750 
7, 1, 3, 438.850, 651.984, 6193.8563, 684.750 
7, 1, 3, 490.100, 654.288, 6198.2227, 684.750 
7, 1, 3, 516.220, 655.431, 6200.4325, 684.750 
7, 1, 3, 524.170, 655.774, 6201.1002, 684.750 
7, 1, 3, 552.370, 656.978, 6203.4925, 684.750 
7, 1, 3, 580.450, 658.153, 6205.8599, 684.750 
7, 1, 3, 596.720, 658.822, 6207.2201, 684.750 
7, 1, 3, 614.250, 659.534, 6208.6869, 684.750 
7, 1, 3, 701.130, 662.925, 6215.9383, 684.750 
7, 1, 3, 750.480, 664.747, 6220.0112, 684.750 
7, 1, 3, 766.410, 665.320, 6221.3192, 684.750 
7, 1, 3, 805.440, 666.689, 6224.5272, 684.750 
7, 1, 3, 828.000, 667.459, 6226.3697, 684.750 
7, 1, 3, 909.200, 670.102, 6232.9745, 684.750 
7, 1, 3, 932.620, 670.827, 6234.8554, 684.750 
7, 1, 3, 993.110, 672.620, 6239.7121, 684.750 
7, 1, 3, 1008.660, 673.063, 6240.9536, 684.750 
7, 1, 3, 1035.910, 673.821, 6243.1201, 684.750 
7, 1, 3, 1067.300, 674.666, 6245.6182, 684.750 
7, 1, 3, 1074.280, 674.850, 6246.1736, 684.750 
7, 1, 3, 1102.670, 675.582, 6248.4055, 684.750 
7, 1, 3, 1128.980, 676.239, 6250.4858, 684.750 
7, 1, 3, 1218.090, 678.303, 6257.4237, 684.750 
7, 1, 3, 1233.400, 678.633, 6258.6068, 684.750 
7, 1, 3, 1265.280, 679.298, 6261.0642, 684.750 
7, 1, 3, 1269.870, 679.391, 6261.4181, 684.750 
7, 1, 3, 1402.700, 681.803, 6271.5444, 684.750 
7, 1, 3, 1436.990, 682.338, 6274.1166, 684.750 
7, 1, 3, 1464.340, 682.738, 6276.1646, 684.750 
7, 1, 3, 1478.690, 682.939, 6277.2385, 684.750 
7, 1, 3, 1504.530, 683.285, 6279.1666, 684.750 
7, 1, 3, 1614.490, 684.527, 6287.2554, 684.750 
7, 1, 3, 1668.640, 685.002, 6291.1915, 684.750 
7, 1, 3, 1692.230, 685.180, 6292.8909, 684.750 
7, 1, 3, 1696.970, 685.214, 6293.2424, 684.750 
7, 1, 3, 1747.700, 685.533, 6296.8722, 684.750 
7, 1, 3, 1804.670, 685.797, 6300.9165, 684.750 
7, 1, 3, 1837.790, 685.905, 6303.2507, 684.750 
7, 1, 3, 1851.890, 685.941, 6304.2423, 684.750 
7, 1, 3, 1900.720, 686.017, 6307.6570, 684.750 
7, 1, 3, 1922.290, 686.028, 6309.1600, 684.750 
7, 1, 3, 1946.250, 686.023, 6310.8101, 684.750 
7, 1, 3, 2018.610, 685.901, 6315.7750, 684.750 
7, 1, 3, 2039.440, 685.836, 6317.1824, 684.750 
8, 1, 3, 14.030, 709.699, 6157.0878, 763.939 
8, 1, 3, 62.070, 712.434, 6161.3534, 763.939 
8, 1, 3, 97.520, 714.409, 6164.4796, 763.939 
8, 1, 3, 158.120, 717.697, 6169.8221, 763.939 
8, 1, 3, 162.120, 717.911, 6170.1740, 763.939 
8, 1, 3, 186.130, 719.181, 6172.2778, 763.939 
8, 1, 3, 195.510, 719.672, 6173.0964, 763.939 
8, 1, 3, 256.600, 722.809, 6178.4315, 763.939 
8, 1, 3, 282.750, 724.118, 6180.7050, 763.939 
8, 1, 3, 304.890, 725.210, 6182.6217, 763.939 
8, 1, 3, 368.610, 728.271, 6188.1251, 763.939 
8, 1, 3, 412.670, 730.317, 6191.9053, 763.939 
8, 1, 3, 486.700, 733.624, 6198.2227, 763.939 
8, 1, 3, 512.820, 734.752, 6200.4325, 763.939 
8, 1, 3, 520.700, 735.088, 6201.1002, 763.939 
8, 1, 3, 548.930, 736.277, 6203.4925, 763.939 
8, 1, 3, 577.070, 737.438, 6205.8599, 763.939 
8, 1, 3, 593.170, 738.092, 6207.2201, 763.939 
8, 1, 3, 610.730, 738.797, 6208.6869, 763.939 
8, 1, 3, 656.470, 740.588, 6212.5031, 763.939 
8, 1, 3, 697.650, 742.147, 6215.9383, 763.939 
8, 1, 3, 746.940, 743.946, 6220.0112, 763.939 
8, 1, 3, 762.860, 744.511, 6221.3192, 763.939 
8, 1, 3, 801.890, 745.865, 6224.5272, 763.939 
8, 1, 3, 824.370, 746.624, 6226.3697, 763.939 
8, 1, 3, 905.660, 749.243, 6232.9745, 763.939 
8, 1, 3, 928.980, 749.957, 6234.8554, 763.939 
8, 1, 3, 989.470, 751.735, 6239.7121, 763.939 
8, 1, 3, 1004.960, 752.172, 6240.9536, 763.939 
8, 1, 3, 1032.150, 752.923, 6243.1201, 763.939 
8, 1, 3, 1063.600, 753.763, 6245.6182, 763.939 
8, 1, 3, 1098.900, 754.671, 6248.4055, 763.939 
8, 1, 3, 1214.270, 757.377, 6257.4237, 763.939 
8, 1, 3, 1229.590, 757.706, 6258.6068, 763.939 
8, 1, 3, 1261.410, 758.367, 6261.0642, 763.939 
8, 1, 3, 1266.030, 758.461, 6261.4181, 763.939 
8, 1, 3, 1398.830, 760.873, 6271.5444, 763.939 
8, 1, 3, 1433.060, 761.409, 6274.1166, 763.939 
8, 1, 3, 1460.390, 761.812, 6276.1646, 763.939 
8, 1, 3, 1474.780, 762.015, 6277.2385, 763.939 
8, 1, 3, 1500.560, 762.363, 6279.1666, 763.939 
8, 1, 3, 1511.400, 762.503, 6279.9776, 763.939 
8, 1, 3, 1583.480, 763.346, 6285.2780, 763.939 
8, 1, 3, 1610.390, 763.620, 6287.2554, 763.939 
8, 1, 3, 1664.570, 764.106, 6291.1915, 763.939 
8, 1, 3, 1676.500, 764.201, 6292.0601, 763.939 
8, 1, 3, 1692.950, 764.326, 6293.2424, 763.939 
8, 1, 3, 1743.550, 764.656, 6296.8722, 763.939 
8, 1, 3, 1800.470, 764.935, 6300.9165, 763.939 
8, 1, 3, 1833.460, 765.052, 6303.2507, 763.939 
8, 1, 3, 1847.630, 765.092, 6304.2423, 763.939 
8, 1, 3, 1896.460, 765.183, 6307.6570, 763.939 
8, 1, 3, 1918.060, 765.200, 6309.1600, 763.939 
8, 1, 3, 1941.970, 765.203, 6310.8101, 763.939 
8, 1, 3, 2014.310, 765.104, 6315.7750, 763.939 
8, 1, 3, 2035.110, 765.046, 6317.1824, 763.939 
9, 1, 4, 10.900, 818.399, 6157.0878, 871.834 
9, 1, 4, 58.880, 821.069, 6161.3534, 871.834 
9, 1, 4, 94.260, 822.995, 6164.4796, 871.834 
9, 1, 4, 154.890, 826.214, 6169.8221, 871.834 
9, 1, 4, 182.890, 827.664, 6172.2778, 871.834 
9, 1, 4, 192.230, 828.143, 6173.0964, 871.834 
9, 1, 4, 253.290, 831.212, 6178.4315, 871.834 
9, 1, 4, 279.440, 832.493, 6180.7050, 871.834 
9, 1, 4, 301.520, 833.560, 6182.6217, 871.834 
9, 1, 4, 353.740, 836.025, 6187.1350, 871.834 
9, 1, 4, 365.180, 836.555, 6188.1251, 871.834 
9, 1, 4, 409.220, 838.559, 6191.9053, 871.834 
9, 1, 4, 432.010, 839.573, 6193.8563, 871.834 
9, 1, 4, 483.240, 841.799, 6198.2227, 871.834 
9, 1, 4, 509.340, 842.903, 6200.4325, 871.834 
9, 1, 4, 517.220, 843.233, 6201.1002, 871.834 
9, 1, 4, 545.490, 844.400, 6203.4925, 871.834 
9, 1, 4, 573.590, 845.538, 6205.8599, 871.834 
9, 1, 4, 589.760, 846.182, 6207.2201, 871.834 
9, 1, 4, 607.270, 846.870, 6208.6869, 871.834 
9, 1, 4, 694.110, 850.155, 6215.9383, 871.834 
9, 1, 4, 743.400, 851.921, 6220.0112, 871.834 
9, 1, 4, 759.300, 852.476, 6221.3192, 871.834 
9, 1, 4, 798.320, 853.806, 6224.5272, 871.834 
9, 1, 4, 820.880, 854.555, 6226.3697, 871.834 
9, 1, 4, 902.060, 857.127, 6232.9745, 871.834 
9, 1, 4, 925.370, 857.831, 6234.8554, 871.834 
9, 1, 4, 985.800, 859.580, 6239.7121, 871.834 
9, 1, 4, 1001.340, 860.013, 6240.9536, 871.834 
9, 1, 4, 1028.530, 860.753, 6243.1201, 871.834 
9, 1, 4, 1052.840, 861.397, 6245.0409, 871.834 
9, 1, 4, 1060.100, 861.586, 6245.6182, 871.834 
9, 1, 4, 1210.580, 865.159, 6257.4237, 871.834 
9, 1, 4, 1225.900, 865.486, 6258.6068, 871.834 
9, 1, 4, 1257.640, 866.142, 6261.0642, 871.834 
9, 1, 4, 1262.270, 866.235, 6261.4181, 871.834 
9, 1, 4, 1394.970, 868.642, 6271.5444, 871.834 
9, 1, 4, 1429.270, 869.182, 6274.1166, 871.834 
9, 1, 4, 1456.510, 869.586, 6276.1646, 871.834 
9, 1, 4, 1470.840, 869.790, 6277.2385, 871.834 
9, 1, 4, 1496.720, 870.143, 6279.1666, 871.834 
9, 1, 4, 1606.560, 871.424, 6287.2554, 871.834 
9, 1, 4, 1637.170, 871.718, 6289.4882, 871.834 
9, 1, 4, 1660.510, 871.924, 6291.1915, 871.834 
9, 1, 4, 1689.020, 872.154, 6293.2424, 871.834 
9, 1, 4, 1739.580, 872.503, 6296.8722, 871.834 
9, 1, 4, 1796.460, 872.806, 6300.9165, 871.834 
9, 1, 4, 1803.270, 872.835, 6301.4128, 871.834 
9, 1, 4, 1829.500, 872.937, 6303.2507, 871.834 
9, 1, 4, 1843.610, 872.983, 6304.2423, 871.834 
9, 1, 4, 1892.450, 873.098, 6307.6570, 871.834 
9, 1, 4, 1913.910, 873.125, 6309.1600, 871.834 
9, 1, 4, 2010.260, 873.078, 6315.7750, 871.834 
9, 1, 4, 2030.970, 873.031, 6317.1824, 871.834 
10, 1, 4, 8.550, 887.569, 6157.0878, 940.540 
10, 1, 4, 56.620, 890.212, 6161.3534, 940.540 
10, 1, 4, 91.970, 892.113, 6164.4796, 940.540 
10, 1, 4, 152.520, 895.286, 6169.8221, 940.540 
10, 1, 4, 180.510, 896.717, 6172.2778, 940.540 
10, 1, 4, 189.930, 897.194, 6173.0964, 940.540 
10, 1, 4, 250.990, 900.222, 6178.4315, 940.540 
10, 1, 4, 277.060, 901.482, 6180.7050, 940.540 
10, 1, 4, 299.110, 902.533, 6182.6217, 940.540 
10, 1, 4, 362.890, 905.496, 6188.1251, 940.540 
10, 1, 4, 406.900, 907.472, 6191.9053, 940.540 
10, 1, 4, 429.660, 908.473, 6193.8563, 940.540 
10, 1, 4, 480.900, 910.672, 6198.2227, 940.540 
10, 1, 4, 506.980, 911.762, 6200.4325, 940.540 
10, 1, 4, 514.790, 912.085, 6201.1002, 940.540 
10, 1, 4, 543.070, 913.239, 6203.4925, 940.540 
10, 1, 4, 571.140, 914.363, 6205.8599, 940.540 
10, 1, 4, 587.290, 914.999, 6207.2201, 940.540 
10, 1, 4, 604.840, 915.682, 6208.6869, 940.540 
10, 1, 4, 650.580, 917.421, 6212.5031, 940.540 
10, 1, 4, 691.720, 918.934, 6215.9383, 940.540 
10, 1, 4, 740.940, 920.681, 6220.0112, 940.540 
10, 1, 4, 756.890, 921.232, 6221.3192, 940.540 
10, 1, 4, 795.870, 922.549, 6224.5272, 940.540 
10, 1, 4, 818.330, 923.288, 6226.3697, 940.540 
10, 1, 4, 899.600, 925.843, 6232.9745, 940.540 
10, 1, 4, 922.900, 926.541, 6234.8554, 940.540 
10, 1, 4, 983.360, 928.279, 6239.7121, 940.540 
10, 1, 4, 998.840, 928.707, 6240.9536, 940.540 
10, 1, 4, 1026.020, 929.442, 6243.1201, 940.540 
10, 1, 4, 1057.450, 930.266, 6245.6182, 940.540 
10, 1, 4, 1208.010, 933.821, 6257.4237, 940.540 
10, 1, 4, 1223.270, 934.145, 6258.6068, 940.540 
10, 1, 4, 1255.150, 934.800, 6261.0642, 940.540 
10, 1, 4, 1259.700, 934.892, 6261.4181, 940.540 
10, 1, 4, 1392.310, 937.288, 6271.5444, 940.540 
10, 1, 4, 1426.590, 937.825, 6274.1166, 940.540 
10, 1, 4, 1453.880, 938.229, 6276.1646, 940.540 
10, 1, 4, 1468.200, 938.432, 6277.2385, 940.540 
10, 1, 4, 1494.030, 938.784, 6279.1666, 940.540 
10, 1, 4, 1576.920, 939.784, 6285.2780, 940.540 
10, 1, 4, 1603.800, 940.066, 6287.2554, 940.540 
10, 1, 4, 1634.430, 940.362, 6289.4882, 940.540 
10, 1, 4, 1657.880, 940.571, 6291.1915, 940.540 
10, 1, 4, 1669.990, 940.673, 6292.0601, 940.540 
10, 1, 4, 1681.370, 940.764, 6292.8909, 940.540 
10, 1, 4, 1686.270, 940.803, 6293.2424, 940.540 
10, 1, 4, 1736.850, 941.158, 6296.8722, 940.540 
10, 1, 4, 1793.690, 941.471, 6300.9165, 940.540 
10, 1, 4, 1800.530, 941.503, 6301.4128, 940.540 
10, 1, 4, 1826.700, 941.611, 6303.2507, 940.540 
10, 1, 4, 1840.830, 941.662, 6304.2423, 940.540 
10, 1, 4, 1889.650, 941.792, 6307.6570, 940.540 
10, 1, 4, 1911.140, 941.828, 6309.1600, 940.540 
10, 1, 4, 1935.020, 941.854, 6310.8101, 940.540 
10, 1, 4, 2007.200, 941.832, 6315.7750, 940.540 
10, 1, 4, 2027.950, 941.799, 6317.1824, 940.540 
11, 1, 4, 7.680, 966.624, 6157.0878, 1018.961 
11, 1, 4, 55.580, 969.209, 6161.3534, 1018.961 
11, 1, 4, 90.950, 971.077, 6164.4796, 1018.961 
11, 1, 4, 151.560, 974.199, 6169.8221, 1018.961 
11, 1, 4, 179.510, 975.604, 6172.2778, 1018.961 
11, 1, 4, 188.890, 976.070, 6173.0964, 1018.961 
11, 1, 4, 249.980, 979.050, 6178.4315, 1018.961 
11, 1, 4, 276.040, 980.290, 6180.7050, 1018.961 
11, 1, 4, 298.120, 981.325, 6182.6217, 1018.961 
11, 1, 4, 361.840, 984.238, 6188.1251, 1018.961 
11, 1, 4, 405.880, 986.185, 6191.9053, 1018.961 
11, 1, 4, 428.640, 987.170, 6193.8563, 1018.961 
11, 1, 4, 479.870, 989.335, 6198.2227, 1018.961 
11, 1, 4, 505.960, 990.409, 6200.4325, 1018.961 
11, 1, 4, 513.870, 990.731, 6201.1002, 1018.961 
11, 1, 4, 542.040, 991.863, 6203.4925, 1018.961 
11, 1, 4, 570.150, 992.971, 6205.8599, 1018.961 
11, 1, 4, 586.250, 993.596, 6207.2201, 1018.961 
11, 1, 4, 603.820, 994.269, 6208.6869, 1018.961 
11, 1, 4, 690.720, 997.473, 6215.9383, 1018.961 
11, 1, 4, 739.920, 999.194, 6220.0112, 1018.961 
11, 1, 4, 755.860, 999.737, 6221.3192, 1018.961 
11, 1, 4, 794.860, 1001.036, 6224.5272, 1018.961 
11, 1, 4, 817.330, 1001.765, 6226.3697, 1018.961 
11, 1, 4, 898.460, 1004.280, 6232.9745, 1018.961 
11, 1, 4, 921.860, 1004.972, 6234.8554, 1018.961 
11, 1, 4, 982.250, 1006.686, 6239.7121, 1018.961 
11, 1, 4, 997.810, 1007.111, 6240.9536, 1018.961 
11, 1, 4, 1024.960, 1007.837, 6243.1201, 1018.961 
11, 1, 4, 1049.260, 1008.469, 6245.0409, 1018.961 
