iobj iorder X Lambda Mask
008 04 1130.970 6598.6778 1
008 04 1140.700 6599.4824 1
008 04 1191.390 6603.6209 0
008 04 1206.030 6604.8534 1
008 04 1212.810 6605.4165 1
008 04 1311.040 6613.3740 1
008 04 1356.910 6617.0580 1
008 04 1362.570 6617.5154 1
008 04 1370.590 6618.1668 1
008 04 1392.900 6619.9458 1
008 04 1405.660 6620.9665 1
008 04 1547.170 6632.0837 1
008 04 1564.790 6633.4579 1
008 04 1626.610 6638.2207 1
008 04 1635.590 6638.9119 1
008 04 1646.460 6639.7403 1
008 04 1698.400 6643.6976 1
008 04 1711.070 6644.6635 1
008 04 1735.850 6646.5407 1
008 04 1761.700 6648.4954 0
008 04 1768.030 6648.9586 1
008 04 1840.640 6654.3675 1
008 04 1875.550 6656.9386 1
008 04 1899.150 6658.6774 1
008 04 1926.490 6660.6761 1
008 04 1948.340 6662.2686 1
008 04 1967.900 6663.6966 1
008 04 1972.920 6664.0510 1
008 04 2004.870 6666.3588 1
008 04 2039.280 6668.8163 1
009 04   35.410 6501.9919 1
009 04   51.570 6503.5111 1
009 04   88.720 6506.9868 1
009 04  110.830 6509.0503 1
009 04  146.530 6512.3639 1
009 04  251.370 6522.0432 1
009 04  353.220 6531.3418 1
009 04  427.800 6538.1120 0
009 04  580.050 6551.7055 1
009 04  607.760 6554.1603 1
009 04  661.380 6558.8756 1
009 04  674.610 6560.0574 0
009 04  724.930 6564.4445 1
009 04  784.770 6569.6322 1
009 04  860.170 6576.1221 1
009 04  872.800 6577.2146 1
009 04  878.050 6577.6552 1
009 04  908.080 6580.2299 1
009 04  951.400 6583.9060 1
009 04  959.470 6584.6130 0
009 04 1006.290 6588.5396 1
009 04 1041.370 6591.4845 1
009 04 1065.150 6593.4628 1
009 04 1070.750 6593.9391 1
009 04 1096.740 6596.1141 0
009 04 1127.740 6598.6778 1
009 04 1137.550 6599.4824 1
009 04 1202.850 6604.8534 1
009 04 1209.690 6605.4165 1
009 04 1307.850 6613.3740 0
009 04 1353.720 6617.0580 0
009 04 1359.310 6617.5154 1
009 04 1367.370 6618.1668 1
009 04 1389.650 6619.9458 1
009 04 1402.420 6620.9665 1
009 04 1543.850 6632.0837 1
009 04 1623.280 6638.2207 1
009 04 1632.190 6638.9119 1
009 04 1643.060 6639.7403 1
009 04 1695.000 6643.6976 1
009 04 1707.710 6644.6635 1
009 04 1732.490 6646.5407 1
009 04 1758.370 6648.4954 1
009 04 1764.590 6648.9586 1
009 04 1837.110 6654.3675 1
009 04 1871.990 6656.9386 1
009 04 1895.710 6658.6774 1
009 04 1922.970 6660.6761 1
009 04 1944.840 6662.2686 1
009 04 1964.750 6663.6966 0
009 04 1969.370 6664.0510 1
009 04 2001.370 6666.3588 1
009 04 2035.750 6668.8163 1
010 04   33.210 6501.9919 1
010 04   49.410 6503.5111 1
010 04   86.680 6506.9868 1
010 04  108.780 6509.0503 1
010 04  144.480 6512.3639 1
010 04  249.360 6522.0432 1
010 04  351.140 6531.3418 1
010 04  425.700 6538.1120 0
010 04  605.620 6554.1603 1
010 04  659.260 6558.8756 1
010 04  672.510 6560.0574 0
010 04  722.740 6564.4445 1
010 04  782.600 6569.6322 1
010 04  857.950 6576.1221 1
010 04  870.630 6577.2146 1
010 04  875.740 6577.6552 1
010 04  905.850 6580.2299 1
010 04  949.220 6583.9060 1
010 04  957.380 6584.6130 0
010 04 1004.070 6588.5396 1
010 04 1039.180 6591.4845 1
010 04 1062.820 6593.4628 1
010 04 1068.560 6593.9391 1
010 04 1094.520 6596.1141 0
010 04 1125.580 6598.6778 1
010 04 1135.340 6599.4824 1
010 04 1174.930 6602.7620 0
010 04 1200.600 6604.8534 1
010 04 1207.460 6605.4165 1
010 04 1305.570 6613.3740 0
010 04 1351.380 6617.0580 0
010 04 1357.020 6617.5154 1
010 04 1365.030 6618.1668 1
010 04 1387.410 6619.9458 1
010 04 1400.110 6620.9665 1
010 04 1541.490 6632.0837 1
010 04 1620.870 6638.2207 1
010 04 1629.820 6638.9119 1
010 04 1640.710 6639.7403 1
010 04 1692.630 6643.6976 1
010 04 1705.310 6644.6635 1
010 04 1730.010 6646.5407 1
010 04 1755.830 6648.4954 0
010 04 1762.190 6648.9586 1
010 04 1834.820 6654.3675 1
010 04 1869.620 6656.9386 1
010 04 1893.160 6658.6774 1
010 04 1920.600 6660.6761 1
010 04 1942.380 6662.2686 1
010 04 1966.900 6664.0510 1
010 04 1998.870 6666.3588 1
010 04 2033.220 6668.8163 1
011 04   32.590 6501.9919 1
011 04   48.790 6503.5111 1
011 04   86.000 6506.9868 1
011 04  108.210 6509.0503 1
011 04  143.760 6512.3639 1
011 04  248.610 6522.0432 1
011 04  350.430 6531.3418 1
011 04  425.000 6538.1120 0
011 04  604.940 6554.1603 1
011 04  658.540 6558.8756 1
011 04  671.750 6560.0574 0
011 04  722.110 6564.4445 1
011 04  781.930 6569.6322 1
011 04  857.330 6576.1221 1
011 04  869.950 6577.2146 1
011 04  875.150 6577.6552 1
011 04  905.080 6580.2299 0
011 04  948.510 6583.9060 1
011 04  956.660 6584.6130 0
011 04 1003.400 6588.5396 1
011 04 1038.480 6591.4845 1
011 04 1062.240 6593.4628 1
011 04 1067.870 6593.9391 1
011 04 1093.910 6596.1141 1
011 04 1124.910 6598.6778 1
011 04 1134.670 6599.4824 1
011 04 1174.370 6602.7620 1
011 04 1199.940 6604.8534 1
011 04 1206.770 6605.4165 1
011 04 1304.900 6613.3740 1
011 04 1350.710 6617.0580 1
011 04 1356.470 6617.5154 1
011 04 1364.430 6618.1668 1
011 04 1386.710 6619.9458 1
011 04 1399.440 6620.9665 1
011 04 1540.820 6632.0837 1
011 04 1620.250 6638.2207 1
011 04 1629.140 6638.9119 1
011 04 1640.080 6639.7403 1
011 04 1691.970 6643.6976 1
011 04 1704.760 6644.6635 1
011 04 1729.530 6646.5407 1
011 04 1755.300 6648.4954 1
011 04 1761.610 6648.9586 1
011 04 1834.080 6654.3675 1
011 04 1868.970 6656.9386 1
011 04 1892.670 6658.6774 1
011 04 1919.950 6660.6761 1
011 04 1941.790 6662.2686 1
011 04 1966.240 6664.0510 1
011 04 1998.200 6666.3588 1
011 04 2032.670 6668.8163 1
012 04   31.800 6501.9919 1
012 04   47.820 6503.5111 0
012 04   85.160 6506.9868 1
012 04  107.340 6509.0503 1
012 04  142.950 6512.3639 1
012 04  247.850 6522.0432 1
012 04  349.620 6531.3418 1
012 04  424.260 6538.1120 1
012 04  604.210 6554.1603 1
012 04  657.770 6558.8756 1
012 04  671.050 6560.0574 1
012 04  721.350 6564.4445 1
012 04  781.230 6569.6322 1
012 04  856.560 6576.1221 1
012 04  869.270 6577.2146 1
012 04  874.370 6577.6552 1
012 04  904.430 6580.2299 1
012 04  947.810 6583.9060 1
012 04  955.890 6584.6130 0
012 04 1002.690 6588.5396 1
012 04 1037.810 6591.4845 1
012 04 1061.470 6593.4628 1
012 04 1067.190 6593.9391 1
012 04 1093.160 6596.1141 0
012 04 1124.170 6598.6778 1
012 04 1134.000 6599.4824 1
012 04 1173.770 6602.7620 1
012 04 1199.330 6604.8534 1
012 04 1206.090 6605.4165 1
012 04 1304.270 6613.3740 1
012 04 1350.110 6617.0580 1
012 04 1355.890 6617.5154 0
012 04 1363.800 6618.1668 1
012 04 1386.090 6619.9458 1
012 04 1398.850 6620.9665 1
012 04 1540.240 6632.0837 1
012 04 1619.710 6638.2207 1
012 04 1628.710 6638.9119 1
012 04 1639.560 6639.7403 1
012 04 1691.450 6643.6976 1
012 04 1704.100 6644.6635 1
012 04 1728.870 6646.5407 1
012 04 1754.750 6648.4954 1
012 04 1761.000 6648.9586 1
012 04 1833.600 6654.3675 1
012 04 1868.530 6656.9386 1
012 04 1892.070 6658.6774 1
012 04 1919.380 6660.6761 1
012 04 1941.200 6662.2686 1
012 04 1965.890 6664.0510 1
012 04 1997.840 6666.3588 1
012 04 2032.120 6668.8163 1
013 04   31.670 6501.9919 1
013 04   47.980 6503.5111 1
013 04   85.170 6506.9868 1
013 04  107.330 6509.0503 1
013 04  142.930 6512.3639 1
013 04  247.870 6522.0432 1
013 04  349.650 6531.3418 1
013 04  424.310 6538.1120 0
013 04  604.320 6554.1603 1
013 04  657.860 6558.8756 1
013 04  671.220 6560.0574 1
013 04  721.460 6564.4445 1
013 04  781.390 6569.6322 0
013 04  856.700 6576.1221 1
013 04  869.420 6577.2146 1
013 04  874.520 6577.6552 1
013 04  904.680 6580.2299 1
013 04  947.990 6583.9060 1
013 04  956.230 6584.6130 0
013 04 1002.900 6588.5396 1
013 04 1038.020 6591.4845 1
013 04 1061.630 6593.4628 1
013 04 1067.410 6593.9391 1
013 04 1093.430 6596.1141 0
013 04 1124.490 6598.6778 1
013 04 1134.240 6599.4824 1
013 04 1174.110 6602.7620 1
013 04 1199.550 6604.8534 1
013 04 1206.380 6605.4165 1
013 04 1304.540 6613.3740 0
013 04 1350.410 6617.0580 0
013 04 1356.040 6617.5154 1
013 04 1364.080 6618.1668 1
013 04 1386.410 6619.9458 1
013 04 1399.130 6620.9665 0
013 04 1540.600 6632.0837 1
013 04 1620.060 6638.2207 1
013 04 1629.030 6638.9119 1
013 04 1639.910 6639.7403 1
013 04 1691.810 6643.6976 1
013 04 1704.540 6644.6635 1
013 04 1729.330 6646.5407 1
013 04 1755.140 6648.4954 0
013 04 1761.480 6648.9586 1
013 04 1834.070 6654.3675 1
013 04 1868.940 6656.9386 1
013 04 1892.560 6658.6774 1
013 04 1919.890 6660.6761 1
013 04 1941.720 6662.2686 1
013 04 1966.290 6664.0510 1
013 04 1998.260 6666.3588 1
013 04 2032.580 6668.8163 1
014 04   33.090 6501.9919 1
014 04   49.340 6503.5111 1
014 04   86.520 6506.9868 1
014 04  108.680 6509.0503 1
014 04  144.320 6512.3639 1
014 04  249.270 6522.0432 1
014 04  351.140 6531.3418 1
014 04  425.760 6538.1120 0
014 04  605.860 6554.1603 1
014 04  659.540 6558.8756 1
014 04  672.780 6560.0574 1
014 04  723.130 6564.4445 1
014 04  783.050 6569.6322 1
014 04  858.410 6576.1221 1
014 04  871.130 6577.2146 1
014 04  876.300 6577.6552 1
014 04  906.290 6580.2299 0
014 04  949.710 6583.9060 1
014 04  957.840 6584.6130 0
014 04 1004.660 6588.5396 1
014 04 1039.760 6591.4845 1
014 04 1063.450 6593.4628 1
014 04 1069.210 6593.9391 1
014 04 1095.320 6596.1141 1
014 04 1136.060 6599.4824 1
014 04 1175.750 6602.7620 1
014 04 1201.420 6604.8534 1
014 04 1306.430 6613.3740 1
014 04 1352.350 6617.0580 1
014 04 1358.090 6617.5154 0
014 04 1366.040 6618.1668 1
014 04 1388.370 6619.9458 1
014 04 1400.980 6620.9665 0
014 04 1542.750 6632.0837 1
014 04 1622.160 6638.2207 1
014 04 1631.110 6638.9119 1
014 04 1642.010 6639.7403 1
014 04 1693.980 6643.6976 1
014 04 1706.720 6644.6635 1
014 04 1731.510 6646.5407 1
014 04 1757.320 6648.4954 0
014 04 1763.660 6648.9586 1
014 04 1836.300 6654.3675 1
014 04 1871.210 6656.9386 1
014 04 1894.920 6658.6774 1
014 04 1922.140 6660.6761 1
014 04 1944.030 6662.2686 1
014 04 1968.600 6664.0510 1
014 04 2000.600 6666.3588 1
014 04 2035.110 6668.8163 1
015 04   89.390 6506.9868 1
015 04  111.530 6509.0503 1
015 04  147.290 6512.3639 1
015 04  252.360 6522.0432 1
015 04  354.230 6531.3418 1
015 04  428.910 6538.1120 0
015 04  609.190 6554.1603 1
015 04  662.700 6558.8756 1
015 04  726.430 6564.4445 1
015 04  786.460 6569.6322 0
015 04  861.820 6576.1221 1
015 04  909.830 6580.2299 0
015 04  953.380 6583.9060 1
015 04 1008.360 6588.5396 1
015 04 1043.480 6591.4845 1
015 04 1067.280 6593.4628 1
015 04 1072.880 6593.9391 1
015 04 1099.090 6596.1141 1
015 04 1139.770 6599.4824 1
015 04 1205.300 6604.8534 1
015 04 1212.130 6605.4165 1
015 04 1310.450 6613.3740 0
015 04 1356.370 6617.0580 0
015 04 1362.010 6617.5154 1
015 04 1370.110 6618.1668 1
015 04 1392.440 6619.9458 1
015 04 1405.280 6620.9665 1
015 04 1546.860 6632.0837 1
015 04 1626.510 6638.2207 1
015 04 1635.530 6638.9119 1
015 04 1646.390 6639.7403 1
015 04 1698.420 6643.6976 1
015 04 1711.150 6644.6635 1
015 04 1736.000 6646.5407 1
015 04 1761.900 6648.4954 0
015 04 1768.200 6648.9586 1
015 04 1840.960 6654.3675 1
015 04 1875.840 6656.9386 1
015 04 1899.500 6658.6774 1
015 04 1926.840 6660.6761 1
015 04 1948.750 6662.2686 1
015 04 1973.440 6664.0510 1
015 04 2005.470 6666.3588 1
015 04 2039.730 6668.8163 1
016 04   90.740 6506.9868 1
016 04  112.940 6509.0503 1
016 04  148.640 6512.3639 1
016 04  253.650 6522.0432 1
016 04  355.690 6531.3418 1
016 04  430.500 6538.1120 1
016 04  610.740 6554.1603 1
016 04  664.460 6558.8756 1
016 04  677.730 6560.0574 0
016 04  728.110 6564.4445 1
016 04  788.170 6569.6322 0
016 04  863.640 6576.1221 1
016 04  911.640 6580.2299 1
016 04  955.120 6583.9060 1
016 04 1010.130 6588.5396 1
016 04 1045.320 6591.4845 1
016 04 1069.100 6593.4628 1
016 04 1074.750 6593.9391 1
016 04 1100.880 6596.1141 1
016 04 1131.910 6598.6778 1
016 04 1141.690 6599.4824 1
016 04 1207.180 6604.8534 1
016 04 1213.960 6605.4165 1
016 04 1312.420 6613.3740 0
016 04 1358.410 6617.0580 0
016 04 1364.060 6617.5154 1
016 04 1372.090 6618.1668 1
016 04 1394.480 6619.9458 1
016 04 1407.210 6620.9665 0
016 04 1549.000 6632.0837 1
016 04 1628.690 6638.2207 1
016 04 1637.690 6638.9119 1
016 04 1648.560 6639.7403 1
016 04 1700.600 6643.6976 1
016 04 1713.340 6644.6635 1
016 04 1738.250 6646.5407 1
016 04 1764.210 6648.4954 1
016 04 1770.480 6648.9586 1
016 04 1843.310 6654.3675 1
016 04 1878.230 6656.9386 1
016 04 1901.850 6658.6774 1
016 04 1929.280 6660.6761 1
016 04 1951.110 6662.2686 1
016 04 1975.830 6664.0510 1
016 04 2007.850 6666.3588 1
016 04 2042.300 6668.8163 1
017 04   40.060 6501.9919 1
017 04   93.620 6506.9868 1
017 04  115.840 6509.0503 1
017 04  151.560 6512.3639 1
017 04  256.630 6522.0432 1
017 04  358.760 6531.3418 1
017 04  433.610 6538.1120 1
017 04  614.110 6554.1603 1
017 04  667.760 6558.8756 1
017 04  681.210 6560.0574 1
017 04  731.520 6564.4445 1
017 04  791.590 6569.6322 1
017 04  867.290 6576.1221 0
017 04  915.300 6580.2299 1
017 04  958.710 6583.9060 1
017 04 1013.780 6588.5396 1
017 04 1049.030 6591.4845 1
017 04 1072.770 6593.4628 1
017 04 1078.490 6593.9391 1
017 04 1104.580 6596.1141 0
017 04 1135.710 6598.6778 1
017 04 1145.520 6599.4824 1
017 04 1211.080 6604.8534 1
017 04 1217.940 6605.4165 1
017 04 1316.430 6613.3740 0
017 04 1362.440 6617.0580 0
017 04 1368.130 6617.5154 1
017 04 1376.240 6618.1668 1
017 04 1398.540 6619.9458 1
017 04 1411.320 6620.9665 0
017 04 1553.330 6632.0837 1
017 04 1633.060 6638.2207 1
017 04 1642.100 6638.9119 1
017 04 1652.930 6639.7403 1
017 04 1705.060 6643.6976 1
017 04 1717.780 6644.6635 1
017 04 1742.680 6646.5407 1
017 04 1768.680 6648.4954 0
017 04 1774.970 6648.9586 1
017 04 1847.940 6654.3675 1
017 04 1882.870 6656.9386 1
017 04 1906.590 6658.6774 1
017 04 1934.070 6660.6761 1
017 04 1955.940 6662.2686 1
017 04 1980.590 6664.0510 1
017 04 2012.730 6666.3588 1
018 04   44.100 6501.9919 1
018 04   97.500 6506.9868 1
018 04  119.800 6509.0503 1
018 04  155.570 6512.3639 1
018 04  260.770 6522.0432 1
018 04  363.060 6531.3418 1
018 04  437.910 6538.1120 0
018 04  590.720 6551.7055 1
018 04  618.620 6554.1603 1
018 04  672.490 6558.8756 1
018 04  685.880 6560.0574 1
018 04  736.200 6564.4445 1
018 04  796.410 6569.6322 1
018 04  872.080 6576.1221 1
018 04  920.230 6580.2299 1
018 04  963.750 6583.9060 1
018 04 1018.910 6588.5396 1
018 04 1054.170 6591.4845 1
018 04 1077.950 6593.4628 1
018 04 1083.690 6593.9391 1
018 04 1109.900 6596.1141 1
018 04 1150.770 6599.4824 1
018 04 1216.430 6604.8534 1
018 04 1223.270 6605.4165 1
018 04 1321.990 6613.3740 0
018 04 1368.010 6617.0580 1
018 04 1373.780 6617.5154 1
018 04 1381.790 6618.1668 1
018 04 1404.210 6619.9458 1
018 04 1416.900 6620.9665 0
018 04 1559.200 6632.0837 1
018 04 1639.100 6638.2207 1
018 04 1648.050 6638.9119 1
018 04 1659.050 6639.7403 1
018 04 1711.210 6643.6976 1
018 04 1724.060 6644.6635 1
018 04 1749.010 6646.5407 1
018 04 1774.930 6648.4954 0
018 04 1781.340 6648.9586 1
018 04 1854.200 6654.3675 1
018 04 1889.390 6656.9386 1
018 04 1913.140 6658.6774 1
018 04 1940.680 6660.6761 1
018 04 1962.650 6662.2686 1
018 04 1987.270 6664.0510 1
018 04 2019.510 6666.3588 1
019 04   46.360 6501.9919 1
019 04  100.010 6506.9868 1
019 04  122.200 6509.0503 1
019 04  158.020 6512.3639 1
019 04  263.340 6522.0432 1
019 04  365.630 6531.3418 1
019 04  440.590 6538.1120 0
019 04  621.330 6554.1603 1
019 04  675.260 6558.8756 0
019 04  688.640 6560.0574 1
019 04  739.070 6564.4445 1
019 04  799.300 6569.6322 0
019 04  874.980 6576.1221 1
019 04  923.170 6580.2299 1
019 04  966.730 6583.9060 1
019 04 1021.940 6588.5396 1
019 04 1057.220 6591.4845 1
019 04 1081.060 6593.4628 1
019 04 1086.810 6593.9391 1
019 04 1112.920 6596.1141 0
019 04 1144.170 6598.6778 1
019 04 1153.980 6599.4824 1
019 04 1219.640 6604.8534 1
019 04 1226.490 6605.4165 1
019 04 1325.240 6613.3740 0
019 04 1371.320 6617.0580 1
019 04 1377.160 6617.5154 0
019 04 1385.090 6618.1668 1
019 04 1407.590 6619.9458 1
019 04 1420.350 6620.9665 0
019 04 1562.710 6632.0837 1
019 04 1642.710 6638.2207 1
019 04 1651.740 6638.9119 1
019 04 1662.650 6639.7403 1
019 04 1714.930 6643.6976 1
019 04 1727.730 6644.6635 1
019 04 1752.700 6646.5407 1
019 04 1778.670 6648.4954 0
019 04 1785.060 6648.9586 1
019 04 1858.120 6654.3675 1
019 04 1893.260 6656.9386 1
019 04 1916.990 6658.6774 1
019 04 1944.520 6660.6761 1
019 04 1966.540 6662.2686 1
019 04 1991.250 6664.0510 1
019 04 2023.470 6666.3588 1
020 04   50.350 6501.9919 1
020 04  103.950 6506.9868 1
020 04  126.270 6509.0503 1
020 04  162.090 6512.3639 1
020 04  267.580 6522.0432 1
020 04  369.900 6531.3418 1
020 04  444.920 6538.1120 1
020 04  597.940 6551.7055 1
020 04  625.940 6554.1603 1
020 04  679.870 6558.8756 1
020 04  693.170 6560.0574 1
020 04  743.710 6564.4445 1
020 04  804.000 6569.6322 1
020 04  879.880 6576.1221 1
020 04  928.130 6580.2299 1
020 04  971.730 6583.9060 1
020 04 1026.980 6588.5396 1
020 04 1062.320 6591.4845 1
020 04 1086.230 6593.4628 1
020 04 1091.920 6593.9391 1
020 04 1118.080 6596.1141 1
020 04 1149.560 6598.6778 0
020 04 1159.210 6599.4824 1
020 04 1224.940 6604.8534 1
020 04 1231.790 6605.4165 1
020 04 1330.690 6613.3740 1
020 04 1376.860 6617.0580 1
020 04 1382.700 6617.5154 0
020 04 1390.630 6618.1668 1
020 04 1413.130 6619.9458 1
020 04 1425.960 6620.9665 1
020 04 1568.560 6632.0837 1
020 04 1648.630 6638.2207 1
020 04 1657.690 6638.9119 1
020 04 1668.590 6639.7403 1
020 04 1720.900 6643.6976 1
020 04 1733.760 6644.6635 1
020 04 1758.740 6646.5407 1
020 04 1784.830 6648.4954 1
020 04 1791.130 6648.9586 1
020 04 1864.410 6654.3675 1
020 04 1899.680 6656.9386 0
020 04 1923.390 6658.6774 1
020 04 1950.960 6660.6761 1
020 04 1972.970 6662.2686 1
020 04 1997.770 6664.0510 1
020 04 2030.020 6666.3588 1
021 04   55.810 6501.9919 1
021 04  109.560 6506.9868 1
021 04  131.890 6509.0503 1
021 04  167.750 6512.3639 1
021 04  273.330 6522.0432 1
021 04  375.860 6531.3418 1
021 04  451.000 6538.1120 0
021 04  632.270 6554.1603 1
021 04  686.250 6558.8756 1
021 04  699.740 6560.0574 1
021 04  750.310 6564.4445 1
021 04  810.670 6569.6322 1
021 04  886.630 6576.1221 1
021 04  978.620 6583.9060 1
021 04 1033.960 6588.5396 1
021 04 1069.380 6591.4845 1
021 04 1099.050 6593.9391 1
021 04 1125.290 6596.1141 0
021 04 1156.580 6598.6778 1
021 04 1166.380 6599.4824 1
021 04 1232.340 6604.8534 1
021 04 1239.190 6605.4165 1
021 04 1338.250 6613.3740 0
021 04 1384.520 6617.0580 0
021 04 1390.240 6617.5154 1
021 04 1398.350 6618.1668 1
021 04 1420.850 6619.9458 1
021 04 1433.720 6620.9665 0
021 04 1576.600 6632.0837 1
021 04 1656.850 6638.2207 1
021 04 1665.880 6638.9119 1
021 04 1676.860 6639.7403 1
021 04 1729.360 6643.6976 1
021 04 1742.190 6644.6635 1
021 04 1767.230 6646.5407 1
021 04 1793.420 6648.4954 0
021 04 1799.740 6648.9586 1
021 04 1873.060 6654.3675 1
021 04 1908.420 6656.9386 1
021 04 1932.300 6658.6774 1
021 04 1959.910 6660.6761 1
021 04 1981.970 6662.2686 1
021 04 2001.930 6663.6966 1
021 04 2006.790 6664.0510 1
021 04 2039.140 6666.3588 1
022 04   58.780 6501.9919 1
022 04  112.590 6506.9868 1
022 04  134.890 6509.0503 1
022 04  170.870 6512.3639 1
022 04  276.590 6522.0432 1
022 04  379.180 6531.3418 1
022 04  454.380 6538.1120 0
022 04  635.850 6554.1603 1
022 04  689.900 6558.8756 1
022 04  703.360 6560.0574 1
022 04  754.020 6564.4445 1
022 04  814.410 6569.6322 1
022 04  890.430 6576.1221 1
022 04  938.730 6580.2299 0
022 04  982.560 6583.9060 1
022 04 1037.980 6588.5396 1
022 04 1073.410 6591.4845 1
022 04 1103.090 6593.9391 1
022 04 1129.370 6596.1141 1
022 04 1170.650 6599.4824 1
022 04 1236.550 6604.8534 1
022 04 1243.380 6605.4165 1
022 04 1342.630 6613.3740 1
022 04 1388.970 6617.0580 0
022 04 1394.750 6617.5154 0
022 04 1402.810 6618.1668 1
022 04 1425.390 6619.9458 1
022 04 1438.180 6620.9665 0
022 04 1581.260 6632.0837 1
022 04 1661.620 6638.2207 1
022 04 1670.730 6638.9119 1
022 04 1681.670 6639.7403 1
022 04 1734.200 6643.6976 1
022 04 1747.020 6644.6635 1
022 04 1772.130 6646.5407 1
022 04 1798.300 6648.4954 0
022 04 1804.710 6648.9586 1
022 04 1878.070 6654.3675 1
022 04 1913.480 6656.9386 1
022 04 1937.440 6658.6774 1
022 04 1965.080 6660.6761 1
022 04 1987.190 6662.2686 1
022 04 2012.000 6664.0510 1
022 04 2044.500 6666.3588 1
023 04   63.590 6501.9919 1
023 04  117.470 6506.9868 1
023 04  139.810 6509.0503 1
023 04  175.760 6512.3639 1
023 04  281.580 6522.0432 1
023 04  384.300 6531.3418 1
023 04  459.550 6538.1120 0
023 04  641.290 6554.1603 1
023 04  695.440 6558.8756 1
023 04  708.920 6560.0574 1
023 04  759.540 6564.4445 1
023 04  820.190 6569.6322 0
023 04  896.230 6576.1221 1
023 04  914.270 6577.6552 1
023 04  944.660 6580.2299 1
023 04  988.500 6583.9060 1
023 04 1044.030 6588.5396 1
023 04 1079.480 6591.4845 1
023 04 1103.440 6593.4628 1
023 04 1109.230 6593.9391 1
023 04 1135.470 6596.1141 0
023 04 1176.760 6599.4824 1
023 04 1242.890 6604.8534 1
023 04 1249.780 6605.4165 1
023 04 1349.130 6613.3740 0
023 04 1395.530 6617.0580 1
023 04 1401.290 6617.5154 1
023 04 1409.390 6618.1668 1
023 04 1431.970 6619.9458 1
023 04 1444.890 6620.9665 1
023 04 1588.140 6632.0837 1
023 04 1668.670 6638.2207 1
023 04 1677.810 6638.9119 1
023 04 1688.790 6639.7403 1
023 04 1741.420 6643.6976 1
023 04 1754.290 6644.6635 1
023 04 1779.400 6646.5407 1
023 04 1805.650 6648.4954 0
023 04 1811.950 6648.9586 1
023 04 1885.710 6654.3675 1
023 04 1921.090 6656.9386 1
023 04 1945.030 6658.6774 1
023 04 1972.740 6660.6761 1
023 04 1994.890 6662.2686 1
023 04 2014.810 6663.6966 1
023 04 2019.780 6664.0510 1
000 05    3.980 6617.5154 1
000 05   10.690 6618.1668 1
000 05   29.400 6619.9458 1
000 05  157.670 6632.0837 1
000 05  172.190 6633.4579 1
000 05  223.100 6638.2207 1
000 05  230.430 6638.9119 1
000 05  239.370 6639.7403 1
000 05  281.840 6643.6976 1
000 05  292.250 6644.6635 1
000 05  312.440 6646.5407 1
000 05  333.430 6648.4954 0
000 05  338.340 6648.9586 0
000 05  397.210 6654.3675 1
000 05  425.410 6656.9386 0
000 05  444.280 6658.6774 1
000 05  466.110 6660.6761 1
000 05  483.620 6662.2686 1
000 05  499.430 6663.6966 0
000 05  503.240 6664.0510 1
000 05  528.650 6666.3588 1
000 05  555.770 6668.8163 1
000 05  608.700 6673.5797 1
000 05  621.110 6674.6969 1
000 05  649.960 6677.2817 1
000 05  665.950 6678.7067 1
000 05  681.380 6680.0811 1
000 05  718.280 6683.3673 1
000 05  728.790 6684.2929 1
000 05  824.580 6692.7262 1
000 05  839.220 6694.0068 1
000 05  844.890 6694.4967 1
000 05  863.700 6696.1400 1
000 05  881.740 6697.7123 1
000 05 1039.150 6711.2521 1
000 05 1071.060 6713.9700 1
000 05 1085.410 6715.1885 1
000 05 1111.280 6717.3851 0
000 05 1133.040 6719.1995 1
000 05 1231.820 6727.4583 1
001 05   23.200 6619.9458 1
001 05  216.700 6638.2207 1
001 05  224.020 6638.9119 1
001 05  232.890 6639.7403 1
001 05  275.370 6643.6976 1
001 05  285.700 6644.6635 1
001 05  305.860 6646.5407 1
001 05  326.900 6648.4954 1
001 05  331.920 6648.9586 1
001 05  390.590 6654.3675 1
001 05  418.550 6656.9386 1
001 05  437.570 6658.6774 1
001 05  459.460 6660.6761 1
001 05  476.870 6662.2686 1
001 05  492.630 6663.6966 1
001 05  496.390 6664.0510 1
001 05  521.840 6666.3588 1
001 05  549.080 6668.8163 1
001 05  601.800 6673.5797 1
001 05  614.250 6674.6969 1
001 05  643.060 6677.2817 1
001 05  659.070 6678.7067 1
001 05  711.350 6683.3673 1
001 05  721.790 6684.2929 1
001 05  758.160 6687.5207 0
001 05  817.420 6692.7262 1
001 05  832.140 6694.0068 1
001 05  837.780 6694.4967 1
001 05  856.650 6696.1400 0
001 05  874.560 6697.7123 1
001 05 1031.680 6711.2521 1
001 05 1063.620 6713.9700 1
001 05 1077.900 6715.1885 1
001 05 1125.500 6719.1995 1
001 05 1224.210 6727.4583 1
002 05   17.670 6619.9458 1
002 05  210.920 6638.2207 1
002 05  218.330 6638.9119 1
002 05  227.190 6639.7403 1
002 05  269.540 6643.6976 1
002 05  279.830 6644.6635 1
002 05  300.060 6646.5407 1
002 05  320.980 6648.4954 0
002 05  326.100 6648.9586 1
002 05  384.600 6654.3675 1
002 05  412.730 6656.9386 1
002 05  431.630 6658.6774 1
002 05  453.480 6660.6761 1
002 05  470.820 6662.2686 1
002 05  486.530 6663.6966 1
002 05  490.380 6664.0510 1
