iobj, iorder, itetris, X, Y, L, Ycen
1, 10, 4, 828.790, 696.334, 4729.1282, 717.955 
1, 10, 4, 875.710, 697.808, 4732.0532, 717.955 
1, 10, 4, 938.040, 699.656, 4735.9058, 717.955 
1, 10, 4, 970.460, 700.567, 4737.9172, 717.955 
1, 10, 4, 999.330, 701.350, 4739.6764, 717.955 
1, 10, 4, 1013.330, 701.720, 4740.5292, 717.955 
1, 10, 4, 1020.140, 701.898, 4740.9585, 717.955 
1, 10, 4, 1025.790, 702.044, 4741.3039, 717.955 
1, 10, 4, 1046.740, 702.577, 4742.5671, 717.955 
1, 10, 4, 1092.190, 703.685, 4745.3375, 717.955 
1, 10, 4, 1156.630, 705.142, 4749.2002, 717.955 
1, 10, 4, 1169.460, 705.415, 4749.9713, 717.955 
1, 10, 4, 1210.460, 706.255, 4752.4141, 717.955 
1, 10, 4, 1291.820, 707.759, 4757.2196, 717.955 
1, 10, 4, 1358.380, 708.830, 4761.1101, 717.955 
1, 10, 4, 1435.880, 709.897, 4765.5950, 717.955 
1, 10, 4, 1570.210, 711.284, 4773.2410, 717.955 
1, 10, 4, 1607.530, 711.566, 4775.3130, 717.955 
1, 10, 4, 1633.650, 711.736, 4776.7792, 717.955 
1, 10, 4, 1640.740, 711.779, 4777.1915, 717.955 
1, 10, 4, 1660.610, 711.889, 4778.2940, 717.955 
1, 10, 4, 1741.650, 712.207, 4782.7612, 717.955 
1, 10, 4, 1810.990, 712.312, 4786.5310, 717.955 
1, 10, 4, 1814.790, 712.313, 4786.7250, 717.955 
1, 10, 4, 1822.350, 712.315, 4787.1480, 717.955 
1, 10, 4, 1863.910, 712.288, 4789.3868, 717.955 
1, 10, 4, 1914.490, 712.182, 4792.0819, 717.955 
1, 10, 4, 1936.270, 712.111, 4793.2446, 717.955 
1, 10, 4, 1986.880, 711.888, 4795.9131, 717.955 
2, 10, 5, 31.790, 1052.383, 4676.9721, 1106.503 
2, 10, 5, 125.510, 1057.217, 4683.3517, 1106.503 
2, 10, 5, 167.770, 1059.316, 4686.1946, 1106.503 
2, 10, 5, 234.230, 1062.514, 4690.6219, 1106.503 
2, 10, 5, 248.930, 1063.204, 4691.6354, 1106.503 
2, 10, 5, 285.910, 1064.914, 4694.0914, 1106.503 
2, 10, 5, 300.270, 1065.567, 4695.0381, 1106.503 
2, 10, 5, 348.590, 1067.722, 4698.2248, 1106.503 
2, 10, 5, 410.820, 1070.399, 4702.3161, 1106.503 
2, 10, 5, 436.010, 1071.450, 4703.9898, 1106.503 
2, 10, 5, 566.600, 1076.607, 4712.4814, 1106.503 
2, 10, 5, 691.250, 1081.066, 4720.4586, 1106.503 
2, 10, 5, 709.370, 1081.677, 4721.5910, 1106.503 
2, 10, 5, 716.910, 1081.928, 4722.0886, 1106.503 
2, 10, 5, 738.300, 1082.632, 4723.4382, 1106.503 
2, 10, 5, 828.780, 1085.461, 4729.1282, 1106.503 
2, 10, 5, 840.540, 1085.811, 4729.8795, 1106.503 
2, 10, 5, 875.700, 1086.833, 4732.0532, 1106.503 
2, 10, 5, 938.040, 1088.558, 4735.9058, 1106.503 
2, 10, 5, 970.380, 1089.408, 4737.9172, 1106.503 
2, 10, 5, 999.330, 1090.142, 4739.6764, 1106.503 
2, 10, 5, 1013.330, 1090.489, 4740.5292, 1106.503 
2, 10, 5, 1019.960, 1090.651, 4740.9585, 1106.503 
2, 10, 5, 1025.790, 1090.793, 4741.3039, 1106.503 
2, 10, 5, 1046.670, 1091.291, 4742.5671, 1106.503 
2, 10, 5, 1092.200, 1092.335, 4745.3375, 1106.503 
2, 10, 5, 1156.630, 1093.708, 4749.2002, 1106.503 
2, 10, 5, 1169.450, 1093.967, 4749.9713, 1106.503 
2, 10, 5, 1210.460, 1094.763, 4752.4141, 1106.503 
2, 10, 5, 1291.830, 1096.197, 4757.2196, 1106.503 
2, 10, 5, 1358.320, 1097.227, 4761.1101, 1106.503 
2, 10, 5, 1570.220, 1099.652, 4773.2410, 1106.503 
2, 10, 5, 1633.260, 1100.123, 4776.7792, 1106.503 
2, 10, 5, 1640.720, 1100.171, 4777.1915, 1106.503 
2, 10, 5, 1660.610, 1100.291, 4778.2940, 1106.503 
2, 10, 5, 1704.760, 1100.518, 4780.7505, 1106.503 
2, 10, 5, 1741.630, 1100.663, 4782.7612, 1106.503 
2, 10, 5, 1810.990, 1100.831, 4786.5310, 1106.503 
2, 10, 5, 1814.770, 1100.836, 4786.7250, 1106.503 
2, 10, 5, 1822.360, 1100.845, 4787.1480, 1106.503 
2, 10, 5, 1863.910, 1100.865, 4789.3868, 1106.503 
2, 10, 5, 1936.280, 1100.780, 4793.2446, 1106.503 
2, 10, 5, 1986.900, 1100.630, 4795.9131, 1106.503 
3, 10, 7, 125.520, 1438.694, 4683.3517, 1485.282 
3, 10, 7, 167.770, 1440.614, 4686.1946, 1485.282 
3, 10, 7, 233.850, 1443.528, 4690.6219, 1485.282 
3, 10, 7, 248.930, 1444.177, 4691.6354, 1485.282 
3, 10, 7, 285.920, 1445.746, 4694.0914, 1485.282 
3, 10, 7, 300.270, 1446.345, 4695.0381, 1485.282 
3, 10, 7, 306.450, 1446.601, 4695.4542, 1485.282 
3, 10, 7, 436.040, 1451.752, 4703.9898, 1485.282 
3, 10, 7, 463.090, 1452.773, 4705.7606, 1485.282 
3, 10, 7, 470.630, 1453.054, 4706.2511, 1485.282 
3, 10, 7, 566.610, 1456.505, 4712.4814, 1485.282 
3, 10, 7, 691.270, 1460.629, 4720.4586, 1485.282 
3, 10, 7, 709.380, 1461.195, 4721.5910, 1485.282 
3, 10, 7, 716.970, 1461.429, 4722.0886, 1485.282 
3, 10, 7, 738.300, 1462.080, 4723.4382, 1485.282 
3, 10, 7, 828.790, 1464.710, 4729.1282, 1485.282 
3, 10, 7, 840.810, 1465.043, 4729.8795, 1485.282 
3, 10, 7, 875.700, 1465.989, 4732.0532, 1485.282 
3, 10, 7, 907.900, 1466.833, 4734.0458, 1485.282 
3, 10, 7, 938.040, 1467.599, 4735.9058, 1485.282 
3, 10, 7, 999.360, 1469.085, 4739.6764, 1485.282 
3, 10, 7, 1013.330, 1469.410, 4740.5292, 1485.282 
3, 10, 7, 1025.800, 1469.695, 4741.3039, 1485.282 
3, 10, 7, 1065.320, 1470.574, 4743.6870, 1485.282 
3, 10, 7, 1092.330, 1471.151, 4745.3375, 1485.282 
3, 10, 7, 1156.630, 1472.448, 4749.2002, 1485.282 
3, 10, 7, 1169.420, 1472.693, 4749.9713, 1485.282 
3, 10, 7, 1210.460, 1473.451, 4752.4141, 1485.282 
3, 10, 7, 1291.810, 1474.824, 4757.2196, 1485.282 
3, 10, 7, 1358.290, 1475.819, 4761.1101, 1485.282 
3, 10, 7, 1453.390, 1477.044, 4766.6006, 1485.282 
3, 10, 7, 1570.220, 1478.230, 4773.2410, 1485.282 
3, 10, 7, 1615.420, 1478.594, 4775.7940, 1485.282 
3, 10, 7, 1633.180, 1478.723, 4776.7792, 1485.282 
3, 10, 7, 1640.740, 1478.776, 4777.1915, 1485.282 
3, 10, 7, 1660.610, 1478.906, 4778.2940, 1485.282 
3, 10, 7, 1704.800, 1479.161, 4780.7505, 1485.282 
3, 10, 7, 1741.620, 1479.335, 4782.7612, 1485.282 
3, 10, 7, 1761.870, 1479.415, 4783.8617, 1485.282 
3, 10, 7, 1810.980, 1479.567, 4786.5310, 1485.282 
3, 10, 7, 1822.350, 1479.594, 4787.1480, 1485.282 
3, 10, 7, 1863.910, 1479.662, 4789.3868, 1485.282 
3, 10, 7, 1936.340, 1479.675, 4793.2446, 1485.282 
3, 10, 7, 1986.910, 1479.605, 4795.9131, 1485.282 
4, 10, 8, 11.570, 1786.591, 4676.0555, 1835.639 
4, 10, 8, 119.050, 1791.233, 4683.3517, 1835.639 
4, 10, 8, 161.220, 1792.987, 4686.1946, 1835.639 
4, 10, 8, 279.310, 1797.689, 4694.0914, 1835.639 
4, 10, 8, 293.430, 1798.230, 4695.0381, 1835.639 
4, 10, 8, 341.610, 1800.045, 4698.2248, 1835.639 
4, 10, 8, 403.730, 1802.308, 4702.3161, 1835.639 
4, 10, 8, 429.240, 1803.212, 4703.9898, 1835.639 
4, 10, 8, 495.210, 1805.482, 4708.2940, 1835.639 
4, 10, 8, 559.900, 1807.611, 4712.4814, 1835.639 
4, 10, 8, 697.360, 1811.819, 4721.2765, 1835.639 
4, 10, 8, 702.230, 1811.960, 4721.5910, 1835.639 
4, 10, 8, 710.180, 1812.189, 4722.0886, 1835.639 
4, 10, 8, 731.420, 1812.794, 4723.4382, 1835.639 
4, 10, 8, 785.850, 1814.297, 4726.8683, 1835.639 
4, 10, 8, 805.800, 1814.831, 4728.1330, 1835.639 
4, 10, 8, 821.860, 1815.255, 4729.1282, 1835.639 
4, 10, 8, 868.840, 1816.458, 4732.0532, 1835.639 
4, 10, 8, 900.820, 1817.248, 4734.0458, 1835.639 
4, 10, 8, 931.020, 1817.973, 4735.9058, 1835.639 
4, 10, 8, 992.260, 1819.377, 4739.6764, 1835.639 
4, 10, 8, 1006.290, 1819.687, 4740.5292, 1835.639 
4, 10, 8, 1018.900, 1819.961, 4741.3039, 1835.639 
4, 10, 8, 1085.450, 1821.348, 4745.3375, 1835.639 
4, 10, 8, 1149.590, 1822.588, 4749.2002, 1835.639 
4, 10, 8, 1203.410, 1823.555, 4752.4141, 1835.639 
4, 10, 8, 1284.990, 1824.894, 4757.2196, 1835.639 
4, 10, 8, 1351.260, 1825.868, 4761.1101, 1835.639 
4, 10, 8, 1407.070, 1826.611, 4764.3463, 1835.639 
4, 10, 8, 1416.080, 1826.724, 4764.8646, 1835.639 
4, 10, 8, 1446.450, 1827.092, 4766.6006, 1835.639 
4, 10, 8, 1562.830, 1828.305, 4773.2410, 1835.639 
4, 10, 8, 1872.200, 1830.029, 4790.4373, 1835.639 
4, 10, 8, 1979.350, 1830.119, 4796.2429, 1835.639 
0, 11, 2, 162.280, 270.919, 4749.2002, 307.465 
0, 11, 2, 173.470, 271.564, 4749.9713, 307.465 
0, 11, 2, 209.520, 273.611, 4752.4141, 307.465 
0, 11, 2, 394.850, 283.400, 4764.8646, 307.465 
0, 11, 2, 521.340, 289.374, 4773.2410, 307.465 
0, 11, 2, 560.530, 291.109, 4775.7940, 307.465 
0, 11, 2, 582.040, 292.038, 4777.1915, 307.465 
0, 11, 2, 598.690, 292.746, 4778.2940, 307.465 
0, 11, 2, 667.650, 295.572, 4782.7612, 307.465 
0, 11, 2, 684.720, 296.245, 4783.8617, 307.465 
0, 11, 2, 726.230, 297.838, 4786.5310, 307.465 
0, 11, 2, 735.770, 298.196, 4787.1480, 307.465 
0, 11, 2, 770.790, 299.481, 4789.3868, 307.465 
0, 11, 2, 812.990, 300.970, 4792.0819, 307.465 
0, 11, 2, 831.500, 301.604, 4793.2446, 307.465 
0, 11, 2, 873.760, 303.004, 4795.9131, 307.465 
0, 11, 2, 879.200, 303.179, 4796.2429, 307.465 
0, 11, 2, 941.630, 305.119, 4800.1724, 307.465 
0, 11, 2, 1036.020, 307.787, 4806.0205, 307.465 
0, 11, 2, 1070.240, 308.676, 4808.1337, 307.465 
0, 11, 2, 1139.680, 310.350, 4812.3755, 307.465 
0, 11, 2, 1150.020, 310.585, 4813.0069, 307.465 
0, 11, 2, 1216.380, 312.000, 4817.0206, 307.465 
0, 11, 2, 1243.650, 312.536, 4818.6477, 307.465 
0, 11, 2, 1252.640, 312.707, 4819.1930, 307.465 
0, 11, 2, 1280.890, 313.225, 4820.8847, 307.465 
0, 11, 2, 1292.700, 313.433, 4821.5878, 307.465 
0, 11, 2, 1314.070, 313.797, 4822.8548, 307.465 
0, 11, 2, 1326.750, 314.005, 4823.6058, 307.465 
0, 11, 2, 1333.390, 314.112, 4823.9967, 307.465 
0, 11, 2, 1379.190, 314.805, 4826.7004, 307.465 
0, 11, 2, 1412.560, 315.263, 4828.6596, 307.465 
0, 11, 2, 1432.190, 315.514, 4829.7973, 307.465 
0, 11, 2, 1454.990, 315.788, 4831.1213, 307.465 
0, 11, 2, 1463.040, 315.880, 4831.5975, 307.465 
0, 11, 2, 1618.120, 317.208, 4840.4744, 307.465 
0, 11, 2, 1624.470, 317.244, 4840.8492, 307.465 
0, 11, 2, 1683.220, 317.510, 4844.1653, 307.465 
0, 11, 2, 1701.320, 317.567, 4845.1626, 307.465 
0, 11, 2, 1748.930, 317.661, 4847.8095, 307.465 
0, 11, 2, 1758.860, 317.671, 4848.3625, 307.465 
0, 11, 2, 1772.710, 317.678, 4849.1399, 307.465 
0, 11, 2, 1796.520, 317.675, 4850.4397, 307.465 
0, 11, 2, 1840.870, 317.615, 4852.8685, 307.465 
0, 11, 2, 1941.920, 317.218, 4858.3327, 307.465 
0, 11, 2, 1996.250, 316.855, 4861.2167, 307.465 
0, 11, 2, 2005.400, 316.784, 4861.7173, 307.465 
0, 11, 2, 2032.830, 316.551, 4863.1724, 307.465 
1, 11, 4, 35.990, 677.322, 4740.5292, 717.955 
1, 11, 4, 162.400, 684.262, 4749.2002, 717.955 
1, 11, 4, 173.620, 684.854, 4749.9713, 717.955 
1, 11, 4, 209.600, 686.724, 4752.4141, 717.955 
1, 11, 4, 338.670, 693.093, 4761.1101, 717.955 
1, 11, 4, 394.960, 695.704, 4764.8646, 717.955 
1, 11, 4, 521.380, 701.198, 4773.2410, 717.955 
1, 11, 4, 560.540, 702.796, 4775.7940, 717.955 
1, 11, 4, 598.720, 704.306, 4778.2940, 717.955 
1, 11, 4, 667.670, 706.914, 4782.7612, 717.955 
1, 11, 4, 684.750, 707.537, 4783.8617, 717.955 
1, 11, 4, 726.230, 709.009, 4786.5310, 717.955 
1, 11, 4, 735.780, 709.340, 4787.1480, 717.955 
1, 11, 4, 770.800, 710.530, 4789.3868, 717.955 
1, 11, 4, 831.510, 712.498, 4793.2446, 717.955 
1, 11, 4, 873.760, 713.798, 4795.9131, 717.955 
1, 11, 4, 941.630, 715.766, 4800.1724, 717.955 
1, 11, 4, 1036.050, 718.257, 4806.0205, 717.955 
1, 11, 4, 1070.250, 719.089, 4808.1337, 717.955 
1, 11, 4, 1139.680, 720.662, 4812.3755, 717.955 
1, 11, 4, 1150.010, 720.883, 4813.0069, 717.955 
1, 11, 4, 1164.730, 721.191, 4813.8963, 717.955 
1, 11, 4, 1216.430, 722.221, 4817.0206, 717.955 
1, 11, 4, 1243.630, 722.728, 4818.6477, 717.955 
1, 11, 4, 1252.610, 722.890, 4819.1930, 717.955 
1, 11, 4, 1280.860, 723.384, 4820.8847, 717.955 
1, 11, 4, 1292.710, 723.583, 4821.5878, 717.955 
1, 11, 4, 1314.080, 723.931, 4822.8548, 717.955 
1, 11, 4, 1319.720, 724.021, 4823.1823, 717.955 
1, 11, 4, 1326.740, 724.131, 4823.6058, 717.955 
1, 11, 4, 1379.190, 724.902, 4826.7004, 717.955 
1, 11, 4, 1412.650, 725.348, 4828.6596, 717.955 
1, 11, 4, 1432.180, 725.592, 4829.7973, 717.955 
1, 11, 4, 1454.990, 725.861, 4831.1213, 717.955 
1, 11, 4, 1618.120, 727.300, 4840.4744, 717.955 
1, 11, 4, 1624.460, 727.339, 4840.8492, 717.955 
1, 11, 4, 1701.310, 727.706, 4845.1626, 717.955 
1, 11, 4, 1748.930, 727.838, 4847.8095, 717.955 
1, 11, 4, 1758.720, 727.856, 4848.3625, 717.955 
1, 11, 4, 1772.700, 727.877, 4849.1399, 717.955 
1, 11, 4, 1796.510, 727.897, 4850.4397, 717.955 
1, 11, 4, 1840.890, 727.886, 4852.8685, 717.955 
1, 11, 4, 1941.940, 727.625, 4858.3327, 717.955 
1, 11, 4, 2005.170, 727.292, 4861.7173, 717.955 
1, 11, 4, 2032.830, 727.106, 4863.1724, 717.955 
2, 11, 5, 36.010, 1069.056, 4740.5292, 1106.503 
2, 11, 5, 81.730, 1071.402, 4743.6870, 1106.503 
2, 11, 5, 162.400, 1075.399, 4749.2002, 1106.503 
2, 11, 5, 173.590, 1075.939, 4749.9713, 1106.503 
2, 11, 5, 209.600, 1077.652, 4752.4141, 1106.503 
2, 11, 5, 338.660, 1083.492, 4761.1101, 1106.503 
2, 11, 5, 394.960, 1085.891, 4764.8646, 1106.503 
2, 11, 5, 405.660, 1086.337, 4765.5950, 1106.503 
2, 11, 5, 521.370, 1090.947, 4773.2410, 1106.503 
2, 11, 5, 560.520, 1092.421, 4775.7940, 1106.503 
2, 11, 5, 581.650, 1093.197, 4777.1915, 1106.503 
2, 11, 5, 598.720, 1093.815, 4778.2940, 1106.503 
2, 11, 5, 667.720, 1096.229, 4782.7612, 1106.503 
2, 11, 5, 684.810, 1096.805, 4783.8617, 1106.503 
2, 11, 5, 726.240, 1098.168, 4786.5310, 1106.503 
2, 11, 5, 735.770, 1098.474, 4787.1480, 1106.503 
2, 11, 5, 770.800, 1099.578, 4789.3868, 1106.503 
2, 11, 5, 812.990, 1100.861, 4792.0819, 1106.503 
2, 11, 5, 831.580, 1101.409, 4793.2446, 1106.503 
2, 11, 5, 873.760, 1102.617, 4795.9131, 1106.503 
2, 11, 5, 941.610, 1104.453, 4800.1724, 1106.503 
2, 11, 5, 1036.050, 1106.786, 4806.0205, 1106.503 
2, 11, 5, 1070.250, 1107.567, 4808.1337, 1106.503 
2, 11, 5, 1139.680, 1109.049, 4812.3755, 1106.503 
2, 11, 5, 1150.010, 1109.258, 4813.0069, 1106.503 
2, 11, 5, 1216.380, 1110.524, 4817.0206, 1106.503 
2, 11, 5, 1243.550, 1111.006, 4818.6477, 1106.503 
2, 11, 5, 1252.570, 1111.161, 4819.1930, 1106.503 
2, 11, 5, 1280.870, 1111.633, 4820.8847, 1106.503 
2, 11, 5, 1292.710, 1111.823, 4821.5878, 1106.503 
2, 11, 5, 1314.090, 1112.157, 4822.8548, 1106.503 
2, 11, 5, 1319.570, 1112.240, 4823.1823, 1106.503 
2, 11, 5, 1326.720, 1112.348, 4823.6058, 1106.503 
2, 11, 5, 1379.190, 1113.092, 4826.7004, 1106.503 
2, 11, 5, 1432.190, 1113.763, 4829.7973, 1106.503 
2, 11, 5, 1455.000, 1114.026, 4831.1213, 1106.503 
2, 11, 5, 1618.120, 1115.476, 4840.4744, 1106.503 
2, 11, 5, 1624.460, 1115.517, 4840.8492, 1106.503 
2, 11, 5, 1701.310, 1115.921, 4845.1626, 1106.503 
2, 11, 5, 1748.930, 1116.087, 4847.8095, 1106.503 
2, 11, 5, 1758.720, 1116.113, 4848.3625, 1106.503 
2, 11, 5, 1772.780, 1116.145, 4849.1399, 1106.503 
2, 11, 5, 1796.510, 1116.187, 4850.4397, 1106.503 
2, 11, 5, 1840.890, 1116.223, 4852.8685, 1106.503 
2, 11, 5, 1941.940, 1116.094, 4858.3327, 1106.503 
2, 11, 5, 1996.280, 1115.904, 4861.2167, 1106.503 
2, 11, 5, 2005.180, 1115.865, 4861.7173, 1106.503 
2, 11, 5, 2032.830, 1115.729, 4863.1724, 1106.503 
3, 11, 7, 23.640, 1450.202, 4739.6764, 1485.282 
3, 11, 7, 36.000, 1450.790, 4740.5292, 1485.282 
3, 11, 7, 162.400, 1456.588, 4749.2002, 1485.282 
3, 11, 7, 173.580, 1457.082, 4749.9713, 1485.282 
3, 11, 7, 209.610, 1458.651, 4752.4141, 1485.282 
3, 11, 7, 338.560, 1463.995, 4761.1101, 1485.282 
3, 11, 7, 394.960, 1466.201, 4764.8646, 1485.282 
3, 11, 7, 405.650, 1466.609, 4765.5950, 1485.282 
3, 11, 7, 420.930, 1467.189, 4766.6006, 1485.282 
3, 11, 7, 521.380, 1470.849, 4773.2410, 1485.282 
3, 11, 7, 560.360, 1472.200, 4775.7940, 1485.282 
3, 11, 7, 598.720, 1473.492, 4778.2940, 1485.282 
3, 11, 7, 667.650, 1475.718, 4782.7612, 1485.282 
3, 11, 7, 684.810, 1476.253, 4783.8617, 1485.282 
3, 11, 7, 726.260, 1477.515, 4786.5310, 1485.282 
3, 11, 7, 735.770, 1477.799, 4787.1480, 1485.282 
3, 11, 7, 770.800, 1478.822, 4789.3868, 1485.282 
3, 11, 7, 813.120, 1480.017, 4792.0819, 1485.282 
3, 11, 7, 831.610, 1480.524, 4793.2446, 1485.282 
3, 11, 7, 873.750, 1481.648, 4795.9131, 1485.282 
3, 11, 7, 941.600, 1483.361, 4800.1724, 1485.282 
3, 11, 7, 1002.450, 1484.796, 4803.9559, 1485.282 
3, 11, 7, 1036.050, 1485.548, 4806.0205, 1485.282 
3, 11, 7, 1070.250, 1486.283, 4808.1337, 1485.282 
3, 11, 7, 1139.690, 1487.683, 4812.3755, 1485.282 
3, 11, 7, 1150.010, 1487.881, 4813.0069, 1485.282 
3, 11, 7, 1216.360, 1489.084, 4817.0206, 1485.282 
3, 11, 7, 1243.760, 1489.548, 4818.6477, 1485.282 
3, 11, 7, 1252.510, 1489.693, 4819.1930, 1485.282 
3, 11, 7, 1280.970, 1490.148, 4820.8847, 1485.282 
3, 11, 7, 1292.710, 1490.329, 4821.5878, 1485.282 
3, 11, 7, 1314.080, 1490.651, 4822.8548, 1485.282 
3, 11, 7, 1326.770, 1490.836, 4823.6058, 1485.282 
3, 11, 7, 1344.380, 1491.086, 4824.6484, 1485.282 
3, 11, 7, 1379.190, 1491.558, 4826.7004, 1485.282 
3, 11, 7, 1432.190, 1492.215, 4829.7973, 1485.282 
3, 11, 7, 1455.000, 1492.476, 4831.1213, 1485.282 
3, 11, 7, 1618.120, 1493.952, 4840.4744, 1485.282 
3, 11, 7, 1624.460, 1493.996, 4840.8492, 1485.282 
3, 11, 7, 1690.400, 1494.389, 4844.5597, 1485.282 
3, 11, 7, 1701.310, 1494.443, 4845.1626, 1485.282 
3, 11, 7, 1748.930, 1494.645, 4847.8095, 1485.282 
3, 11, 7, 1758.720, 1494.680, 4848.3625, 1485.282 
3, 11, 7, 1772.790, 1494.725, 4849.1399, 1485.282 
3, 11, 7, 1796.520, 1494.789, 4850.4397, 1485.282 
3, 11, 7, 1840.890, 1494.872, 4852.8685, 1485.282 
3, 11, 7, 1941.920, 1494.876, 4858.3327, 1485.282 
3, 11, 7, 2005.180, 1494.748, 4861.7173, 1485.282 
3, 11, 7, 2032.820, 1494.661, 4863.1724, 1485.282 
4, 11, 8, 17.720, 1803.118, 4739.6764, 1835.639 
4, 11, 8, 30.250, 1803.660, 4740.5292, 1835.639 
4, 11, 8, 75.970, 1805.611, 4743.6870, 1835.639 
4, 11, 8, 156.590, 1808.942, 4749.2002, 1835.639 
4, 11, 8, 203.890, 1810.832, 4752.4141, 1835.639 
4, 11, 8, 274.940, 1813.578, 4757.2196, 1835.639 
4, 11, 8, 332.960, 1815.739, 4761.1101, 1835.639 
4, 11, 8, 381.230, 1817.480, 4764.3463, 1835.639 
4, 11, 8, 389.040, 1817.756, 4764.8646, 1835.639 
4, 11, 8, 547.350, 1823.071, 4775.3130, 1835.639 
4, 11, 8, 575.930, 1823.971, 4777.1915, 1835.639 
4, 11, 8, 592.850, 1824.494, 4778.2940, 1835.639 
4, 11, 8, 661.730, 1826.559, 4782.7612, 1835.639 
4, 11, 8, 679.030, 1827.061, 4783.8617, 1835.639 
4, 11, 8, 720.310, 1828.230, 4786.5310, 1835.639 
4, 11, 8, 729.840, 1828.495, 4787.1480, 1835.639 
4, 11, 8, 764.900, 1829.450, 4789.3868, 1835.639 
4, 11, 8, 807.210, 1830.565, 4792.0819, 1835.639 
4, 11, 8, 825.560, 1831.036, 4793.2446, 1835.639 
4, 11, 8, 867.840, 1832.092, 4795.9131, 1835.639 
4, 11, 8, 873.020, 1832.219, 4796.2429, 1835.639 
4, 11, 8, 935.640, 1833.701, 4800.1724, 1835.639 
4, 11, 8, 1029.870, 1835.762, 4806.0205, 1835.639 
4, 11, 8, 1064.150, 1836.461, 4808.1337, 1835.639 
4, 11, 8, 1088.340, 1836.939, 4809.6140, 1835.639 
4, 11, 8, 1133.620, 1837.797, 4812.3755, 1835.639 
4, 11, 8, 1144.060, 1837.988, 4813.0069, 1835.639 
4, 11, 8, 1267.950, 1840.068, 4820.4649, 1835.639 
4, 11, 8, 1274.970, 1840.175, 4820.8847, 1835.639 
4, 11, 8, 1286.370, 1840.347, 4821.5878, 1835.639 
4, 11, 8, 1307.720, 1840.662, 4822.8548, 1835.639 
4, 11, 8, 1327.020, 1840.937, 4823.9967, 1835.639 
4, 11, 8, 1372.970, 1841.558, 4826.7004, 1835.639 
4, 11, 8, 1425.960, 1842.215, 4829.7973, 1835.639 
4, 11, 8, 1448.630, 1842.476, 4831.1213, 1835.639 
4, 11, 8, 1495.380, 1842.979, 4833.8277, 1835.639 
4, 11, 8, 1574.330, 1843.716, 4838.3546, 1835.639 
4, 11, 8, 1611.530, 1844.014, 4840.4744, 1835.639 
4, 11, 8, 1618.160, 1844.063, 4840.8492, 1835.639 
4, 11, 8, 1695.020, 1844.568, 4845.1626, 1835.639 
4, 11, 8, 1742.550, 1844.813, 4847.8095, 1835.639 
4, 11, 8, 1834.380, 1845.141, 4852.8685, 1835.639 
4, 11, 8, 2026.300, 1845.201, 4863.1724, 1835.639 
0, 12, 2, 43.070, 280.377, 4806.0205, 307.465 
0, 12, 2, 73.360, 282.222, 4808.1337, 307.465 
0, 12, 2, 94.610, 283.496, 4809.6140, 307.465 
0, 12, 2, 258.140, 292.751, 4820.8847, 307.465 
0, 12, 2, 268.330, 293.295, 4821.5878, 307.465 
0, 12, 2, 286.890, 294.278, 4822.8548, 307.465 
0, 12, 2, 291.670, 294.529, 4823.1823, 307.465 
0, 12, 2, 298.030, 294.862, 4823.6058, 307.465 
0, 12, 2, 303.690, 295.157, 4823.9967, 307.465 
0, 12, 2, 343.410, 297.194, 4826.7004, 307.465 
0, 12, 2, 389.230, 299.473, 4829.7973, 307.465 
0, 12, 2, 408.880, 300.428, 4831.1213, 307.465 
0, 12, 2, 415.850, 300.763, 4831.5975, 307.465 
0, 12, 2, 554.290, 307.066, 4840.8492, 307.465 
0, 12, 2, 659.990, 311.420, 4847.8095, 307.465 
0, 12, 2, 668.400, 311.749, 4848.3625, 307.465 
0, 12, 2, 700.230, 312.973, 4850.4397, 307.465 
0, 12, 2, 737.510, 314.361, 4852.8685, 307.465 
0, 12, 2, 822.100, 317.329, 4858.3327, 307.465 
0, 12, 2, 867.330, 318.812, 4861.2167, 307.465 
0, 12, 2, 874.890, 319.053, 4861.7173, 307.465 
0, 12, 2, 897.730, 319.768, 4863.1724, 307.465 
0, 12, 2, 934.210, 320.872, 4865.4775, 307.465 
0, 12, 2, 941.000, 321.073, 4865.9105, 307.465 
0, 12, 2, 988.030, 322.415, 4868.8814, 307.465 
0, 12, 2, 1026.420, 323.453, 4871.2890, 307.465 
0, 12, 2, 1052.450, 324.127, 4872.9169, 307.465 
0, 12, 2, 1118.370, 325.727, 4877.0015, 307.465 
0, 12, 2, 1134.560, 326.096, 4878.0094, 307.465 
0, 12, 2, 1146.320, 326.358, 4878.7330, 307.465 
0, 12, 2, 1164.970, 326.764, 4879.8635, 307.465 
0, 12, 2, 1203.550, 327.565, 4882.2432, 307.465 
0, 12, 2, 1315.750, 329.594, 4889.0422, 307.465 
0, 12, 2, 1323.410, 329.716, 4889.4903, 307.465 
0, 12, 2, 1349.300, 330.114, 4891.0379, 307.465 
0, 12, 2, 1377.860, 330.524, 4892.7592, 307.465 
0, 12, 2, 1389.400, 330.682, 4893.4453, 307.465 
0, 12, 2, 1414.800, 331.013, 4894.9551, 307.465 
0, 12, 2, 1487.690, 331.835, 4899.2401, 307.465 
0, 12, 2, 1548.500, 332.376, 4902.7943, 307.465 
0, 12, 2, 1553.340, 332.413, 4903.0583, 307.465 
0, 12, 2, 1582.360, 332.620, 4904.7516, 307.465 
0, 12, 2, 1625.000, 332.870, 4907.2093, 307.465 
