iobj iorder itetris Ycen L X Y
27 0 7.0 2006.0809732727228 5143.267 857.5045761282744 1975.19488788187
27 0 7.0 2006.0809732727228 5143.917 866.921982681022 1975.4882465639387
27 0 7.0 2006.0809732727228 5145.308 887.6259899690712 1975.9435092942267
27 0 7.0 2006.0809732727228 5146.056 899.1766761473757 1976.0710247307302
27 0 7.0 2006.0809732727228 5148.212 931.4488012318262 1976.7370130313602
27 0 7.0 2006.0809732727228 5149.207 946.5113042060912 1977.0811769142063
27 0 7.0 2006.0809732727228 5151.612 982.9357616701017 1977.8126673059305
27 0 7.0 2006.0809732727228 5154.243 1023.0609083750314 1978.5624052721755
27 0 7.0 2006.0809732727228 5158.604 1089.8347241425886 1979.7377104295324
27 0 7.0 2006.0809732727228 5161.54 1135.2159703865107 1980.4598009505658
27 0 7.0 2006.0809732727228 5162.285 1146.8076979019218 1980.6408341070971
27 0 7.0 2006.0809732727228 5163.458 1164.9865948063912 1980.9294011878512
27 0 7.0 2006.0809732727228 5164.401 1178.7100855445672 1980.7843920563403
27 0 7.0 2006.0809732727228 5165.773 1200.4929154777053 1981.314306942379
27 0 7.0 2006.0809732727228 5166.655 1214.8510362382533 1981.4152131781461
27 0 7.0 2006.0809732727228 5168.587 1244.9878452279597 1981.5664728922648
27 0 7.0 2006.0809732727228 5168.922 1250.5626474010237 1982.0972410339787
27 0 7.0 2006.0809732727228 5173.672 1325.9329956097743 1983.061298835572
27 0 7.0 2006.0809732727228 5174.799 1343.443052643158 1983.2563343541096
27 0 7.0 2006.0809732727228 5175.325 1352.1823499644654 1983.3956128766933
27 0 7.0 2006.0809732727228 5175.912 1361.494536670573 1983.4642736126477
27 0 7.0 2006.0809732727228 5176.961 1378.369837405639 1983.652046580278
27 0 7.0 2006.0809732727228 5177.623 1388.6711916540767 1983.741448927988
27 0 7.0 2006.0809732727228 5178.48 1402.296332609957 1983.8578414953686
27 0 7.0 2006.0809732727228 5182.527 1468.1518092506005 1984.38979881629
27 0 7.0 2006.0809732727228 5183.99 1492.0862905587508 1984.6885289058032
27 0 7.0 2006.0809732727228 5184.453 1500.07920437119 1984.6770104751313
27 0 7.0 2006.0809732727228 5186.413 1531.8109050619664 1985.0862020560041
27 0 7.0 2006.0809732727228 5187.337 1547.047699005545 1985.099088609329
27 0 7.0 2006.0809732727228 5187.746 1553.7694111367339 1985.174482022125
27 0 7.0 2006.0809732727228 5190.872 1605.5237566171372 1985.423783394061
27 0 7.0 2006.0809732727228 5193.826 1655.125826764961 1985.7744464275254
27 0 7.0 2006.0809732727228 5194.458 1665.4319795260417 1985.802456813544
27 0 7.0 2006.0809732727228 5195.814 1688.226443121998 1985.8978913389903
27 0 7.0 2006.0809732727228 5198.8 1738.7448256050557 1986.0298373757275
27 0 7.0 2006.0809732727228 5199.164 1745.1868551209182 1986.0996040958278
27 0 7.0 2006.0809732727228 5205.152 1847.7821955189938 1986.2645004838541
27 0 7.0 2006.0809732727228 5209.725 1927.4350953536702 1986.3180795426015
27 0 7.0 2006.0809732727228 5211.23 1953.9360354987646 1986.2306854465635
27 0 7.0 2006.0809732727228 5213.349 1991.6063410618187 1986.1773589297916
0 1 0.0 99.27727911652167 5158.604 14.955197568215977 40.69575093418027
0 1 0.0 99.27727911652167 5161.54 54.52087153864497 43.026501669971985
0 1 0.0 99.27727911652167 5162.285 64.74820338393563 43.748818582904605
0 1 0.0 99.27727911652167 5163.458 80.3457178463278 44.63589041904645
0 1 0.0 99.27727911652167 5165.773 111.35224562496747 46.587828232543245
0 1 0.0 99.27727911652167 5173.672 219.4439822855945 52.68409867357088
0 1 0.0 99.27727911652167 5174.799 234.47326619804912 53.653726605737674
0 1 0.0 99.27727911652167 5175.325 241.88617628133218 53.90245902601263
0 1 0.0 99.27727911652167 5176.961 264.3446645692544 55.15683142624481
0 1 0.0 99.27727911652167 5177.623 273.14811927130506 55.607331156800626
0 1 0.0 99.27727911652167 5178.48 284.79773798146323 56.08276216848243
0 1 0.0 99.27727911652167 5182.527 341.03624154205903 59.07159548645454
0 1 0.0 99.27727911652167 5183.99 361.2442502625964 60.09890944524861
0 1 0.0 99.27727911652167 5184.453 368.2792035979081 60.52298578352888
0 1 0.0 99.27727911652167 5186.413 395.0115225537326 61.80298198611257
0 1 0.0 99.27727911652167 5187.337 408.0050168145437 62.45796117126567
0 1 0.0 99.27727911652167 5187.746 413.62953826146617 62.713631519627576
0 1 0.0 99.27727911652167 5190.872 457.321247688553 64.77704295791952
0 1 0.0 99.27727911652167 5193.826 499.1289918156112 66.62232041873091
0 1 0.0 99.27727911652167 5194.458 507.7613389058441 67.04659627455797
0 1 0.0 99.27727911652167 5195.814 526.8860075824881 67.86949854413223
0 1 0.0 99.27727911652167 5197.236 547.1128579704076 68.67219986559526
0 1 0.0 99.27727911652167 5198.8 569.1390541330358 69.67804382330485
0 1 0.0 99.27727911652167 5199.164 574.4948739140904 69.88734664369318
0 1 0.0 99.27727911652167 5202.009 615.2137395107605 71.6388875399399
0 1 0.0 99.27727911652167 5205.152 659.7248182295234 73.33898557664395
0 1 0.0 99.27727911652167 5205.779 668.9384341831409 73.68777481743443
0 1 0.0 99.27727911652167 5206.496 679.9325597405673 74.10628054470745
0 1 0.0 99.27727911652167 5207.801 697.6032236442278 74.79893537970558
0 1 0.0 99.27727911652167 5209.725 725.5711479276085 75.8359954539486
0 1 0.0 99.27727911652167 5211.23 747.3680647710128 76.5684474059647
0 1 0.0 99.27727911652167 5213.349 778.2609092542394 77.62455687037759
0 1 0.0 99.27727911652167 5216.597 825.8480794834861 79.18309357590162
0 1 0.0 99.27727911652167 5218.527 853.5959089043133 80.14669577931562
0 1 0.0 99.27727911652167 5219.11 862.3492617493055 80.38729578329877
0 1 0.0 99.27727911652167 5220.926 888.6133337445405 81.20247457330085
0 1 0.0 99.27727911652167 5221.271 894.3444638815176 81.34616556737966
0 1 0.0 99.27727911652167 5228.225 997.4994945697496 84.28437977491245
0 1 0.0 99.27727911652167 5228.995 1008.9609532599094 84.53580905534326
0 1 0.0 99.27727911652167 5231.16 1041.4150808543222 85.34800618104036
0 1 0.0 99.27727911652167 5233.225 1072.5458370382667 86.07478482369271
0 1 0.0 99.27727911652167 5238.814 1157.4227960413486 87.97061256052719
0 1 0.0 99.27727911652167 5239.552 1168.6378342892847 88.15589811985531
0 1 0.0 99.27727911652167 5240.197 1178.5212728641627 88.39484673401057
0 1 0.0 99.27727911652167 5247.197 1287.0603079304174 90.19860187912683
0 1 0.0 99.27727911652167 5247.655 1293.810184923121 90.34973890032036
0 1 0.0 99.27727911652167 5250.873 1344.1935877257463 90.98349764442179
0 1 0.0 99.27727911652167 5253.444 1385.331909925629 91.57656761439131
0 1 0.0 99.27727911652167 5254.259 1397.7980789816247 91.6510273432278
0 1 0.0 99.27727911652167 5258.36 1462.6331076022043 92.33805990406422
0 1 0.0 99.27727911652167 5260.104 1490.5808022629062 92.64353698446605
0 1 0.0 99.27727911652167 5261.472 1512.617265064863 92.68265215877129
0 1 0.0 99.27727911652167 5266.71 1597.489923620415 93.15587189742547
0 1 0.0 99.27727911652167 5269.793 1647.6011237286832 93.2760900597396
0 1 0.0 99.27727911652167 5272.927 1700.5451199227775 93.3516705989364
0 1 0.0 99.27727911652167 5274.119 1719.3568588682103 93.33669358703867
0 1 0.0 99.27727911652167 5277.146 1770.3762614382038 93.34006033847334
0 1 0.0 99.27727911652167 5277.5 1776.0712003929054 93.20958359592603
0 1 0.0 99.27727911652167 5280.086 1820.294707079591 93.05708335363057
0 1 0.0 99.27727911652167 5281.069 1836.3628356231904 93.10322065313403
0 1 0.0 99.27727911652167 5291.816 2021.9709612479658 91.36906137086443
1 1 0.0 150.10073923536635 5158.604 10.646547520700226 91.7684727108231
1 1 0.0 150.10073923536635 5161.54 50.10956244104229 94.2552179631308
1 1 0.0 150.10073923536635 5162.285 60.27939976030256 94.87774548145497
1 1 0.0 150.10073923536635 5163.458 75.98389543604183 95.75494795143852
1 1 0.0 150.10073923536635 5165.773 106.8463018511633 97.6167622177925
1 1 0.0 150.10073923536635 5168.922 149.97938935440197 100.10127525178252
1 1 0.0 150.10073923536635 5173.672 214.9332709953208 103.74901925571537
1 1 0.0 150.10073923536635 5175.325 237.37929990177446 104.9512747624522
1 1 0.0 150.10073923536635 5176.961 259.8379607477713 106.08990003716946
1 1 0.0 150.10073923536635 5177.623 268.54994190386964 106.64738660247333
1 1 0.0 150.10073923536635 5182.527 336.38590911984994 110.00494147874528
1 1 0.0 150.10073923536635 5183.99 356.7351892093533 111.06220231274361
1 1 0.0 150.10073923536635 5184.453 363.6659727004316 111.40714168500688
1 1 0.0 150.10073923536635 5186.413 390.3036267132539 112.818843153862
1 1 0.0 150.10073923536635 5187.337 403.40809003322477 113.33922260633119
1 1 0.0 150.10073923536635 5187.746 408.96196268793454 113.59423938102209
1 1 0.0 150.10073923536635 5190.872 452.61091621815086 115.63124651394921
1 1 0.0 150.10073923536635 5193.826 494.3973424017787 117.54656526489661
1 1 0.0 150.10073923536635 5194.458 503.0005741888649 117.86135378354516
1 1 0.0 150.10073923536635 5195.814 522.1178895694015 118.74219206743825
1 1 0.0 150.10073923536635 5197.236 543.1292234436478 120.02453366716527
1 1 0.0 150.10073923536635 5198.8 564.4707011943078 120.50646586940618
1 1 0.0 150.10073923536635 5199.164 569.6872620789952 120.72862600292162
1 1 0.0 150.10073923536635 5202.009 610.1340026805264 122.34910315823011
1 1 0.0 150.10073923536635 5205.152 654.8823083489862 124.14485367262083
1 1 0.0 150.10073923536635 5205.779 664.031060803719 124.41931246085626
1 1 0.0 150.10073923536635 5206.496 675.0256733144806 124.9334154349218
1 1 0.0 150.10073923536635 5207.801 692.8039368042553 125.55244695746357
1 1 0.0 150.10073923536635 5209.725 720.6239948971263 126.60476326028692
1 1 0.0 150.10073923536635 5211.23 742.40093753589 127.35592404032741
1 1 0.0 150.10073923536635 5213.349 773.2525136320199 128.4655873546829
1 1 0.0 150.10073923536635 5216.597 820.8451266190139 130.01263396589644
1 1 0.0 150.10073923536635 5218.527 848.6722159691575 130.85585348049426
1 1 0.0 150.10073923536635 5219.11 857.2828921205164 131.11931612358345
1 1 0.0 150.10073923536635 5220.926 883.4350034044332 131.932085527042
1 1 0.0 150.10073923536635 5221.271 889.1643760348832 132.10153914206043
1 1 0.0 150.10073923536635 5226.525 967.0587142175616 134.34619281099572
1 1 0.0 150.10073923536635 5228.225 992.2937069841958 134.9641890722469
1 1 0.0 150.10073923536635 5228.995 1003.6682411470365 135.29945694380572
1 1 0.0 150.10073923536635 5231.16 1036.155288899711 136.07758862476433
1 1 0.0 150.10073923536635 5233.225 1067.2593412328408 136.83121123527047
1 1 0.0 150.10073923536635 5238.814 1152.0485189169738 138.68071730776043
1 1 0.0 150.10073923536635 5239.552 1163.267083326239 138.93174259715306
1 1 0.0 150.10073923536635 5240.197 1173.1831733834415 139.10282513139612
1 1 0.0 150.10073923536635 5247.197 1281.5161729427725 140.9854131824442
1 1 0.0 150.10073923536635 5247.655 1288.2516141175824 141.09602665169058
1 1 0.0 150.10073923536635 5250.873 1338.6951445625903 141.7590126879102
1 1 0.0 150.10073923536635 5253.444 1379.676350267902 142.43860819291382
1 1 0.0 150.10073923536635 5254.259 1392.579203275701 142.4125606023522
1 1 0.0 150.10073923536635 5255.574 1413.148175451419 142.80083191960577
1 1 0.0 150.10073923536635 5258.36 1456.9363463007808 143.09913285746566
1 1 0.0 150.10073923536635 5260.104 1484.7538759073304 143.3291424073864
1 1 0.0 150.10073923536635 5261.472 1506.784996608159 143.54429367552336
1 1 0.0 150.10073923536635 5266.71 1591.6067203574491 143.96556111653246
1 1 0.0 150.10073923536635 5269.793 1641.3916004536313 144.09654832505274
1 1 0.0 150.10073923536635 5272.927 1694.5305475855953 144.20107577587353
1 1 0.0 150.10073923536635 5274.119 1713.381375396028 144.2281422381685
1 1 0.0 150.10073923536635 5277.5 1769.9824230313884 144.10779987144764
1 1 0.0 150.10073923536635 5280.086 1814.1094688920396 143.98793574528304
1 1 0.0 150.10073923536635 5281.069 1830.1933800153754 143.915006069451
1 1 0.0 150.10073923536635 5291.816 2015.5396650866383 142.392029342976
2 1 0.0 200.79495394626295 5161.54 46.42786416818185 145.18237182156685
2 1 0.0 200.79495394626295 5163.458 72.1980730507417 146.65112718993814
2 1 0.0 200.79495394626295 5165.773 103.15713964811685 148.51917427090754
2 1 0.0 200.79495394626295 5173.672 210.98484707797033 154.57024307312048
2 1 0.0 200.79495394626295 5175.325 233.53105377160423 155.6937338672222
2 1 0.0 200.79495394626295 5176.961 255.95730220570078 156.86502468369613
2 1 0.0 200.79495394626295 5177.623 264.7262179248041 157.44989996084342
2 1 0.0 200.79495394626295 5178.48 275.82165901833787 157.84619989423848
2 1 0.0 200.79495394626295 5182.527 332.56112324615856 160.71365841898768
2 1 0.0 200.79495394626295 5183.99 352.8517961625638 161.62697746539916
2 1 0.0 200.79495394626295 5184.453 359.89860766571354 162.21670037426108
2 1 0.0 200.79495394626295 5186.413 386.3247373453591 163.40368230471077
2 1 0.0 200.79495394626295 5187.337 399.4049407612967 164.0866689954653
2 1 0.0 200.79495394626295 5187.746 404.9861617258909 164.29152331878592
2 1 0.0 200.79495394626295 5190.872 448.57741533401946 166.38977556155663
2 1 0.0 200.79495394626295 5193.826 490.2081968630689 168.27645715129003
2 1 0.0 200.79495394626295 5194.458 498.9457557544731 168.5784399265281
2 1 0.0 200.79495394626295 5195.814 518.071146406072 169.43148301707598
2 1 0.0 200.79495394626295 5197.236 538.4078616593092 170.05929950374326
2 1 0.0 200.79495394626295 5199.164 565.571126814519 171.40632715270368
2 1 0.0 200.79495394626295 5202.009 606.4238036191725 172.99625282315088
2 1 0.0 200.79495394626295 5205.152 650.743319277181 174.78259766098708
2 1 0.0 200.79495394626295 5205.779 659.8947308693477 175.10312478811213
2 1 0.0 200.79495394626295 5206.496 670.7457655407885 175.55274878111098
2 1 0.0 200.79495394626295 5207.801 688.8146207517898 176.158784967269
2 1 0.0 200.79495394626295 5209.725 716.388348839596 177.21032408167272
2 1 0.0 200.79495394626295 5211.23 738.1565939116417 177.98654845349273
2 1 0.0 200.79495394626295 5213.349 768.9956175886659 179.01729940246034
2 1 0.0 200.79495394626295 5216.597 816.6191589437269 180.60882521761638
2 1 0.0 200.79495394626295 5218.527 844.3468624458616 181.43299697862554
2 1 0.0 200.79495394626295 5219.11 852.939637978364 181.76261268846892
2 1 0.0 200.79495394626295 5221.271 884.8469600768914 182.66242311563207
2 1 0.0 200.79495394626295 5226.525 962.3881125019125 184.71382706062164
2 1 0.0 200.79495394626295 5228.225 987.8775057106767 185.58720868288157
2 1 0.0 200.79495394626295 5228.995 999.1273789599296 185.83355455252803
2 1 0.0 200.79495394626295 5231.16 1031.6755532615225 186.69411461841116
2 1 0.0 200.79495394626295 5233.225 1062.748454034466 187.40594913935183
2 1 0.0 200.79495394626295 5237.903 1132.6233276903536 188.9921555173397
2 1 0.0 200.79495394626295 5238.814 1147.4581914670687 189.28754526685094
2 1 0.0 200.79495394626295 5239.552 1158.6902529495756 189.47998622087604
2 1 0.0 200.79495394626295 5240.197 1168.600228168833 189.67219758223425
2 1 0.0 200.79495394626295 5245.378 1248.847083576405 191.1856358294317
2 1 0.0 200.79495394626295 5247.655 1283.5494236146828 191.70732243750498
2 1 0.0 200.79495394626295 5250.873 1334.647405939726 192.33523568716862
2 1 0.0 200.79495394626295 5253.444 1374.8329170664035 192.94881684225274
2 1 0.0 200.79495394626295 5254.259 1388.4012656825073 193.10373685338234
2 1 0.0 200.79495394626295 5258.36 1452.046567372356 193.72015076444208
2 1 0.0 200.79495394626295 5259.776 1474.4651294068728 194.38147862160622
2 1 0.0 200.79495394626295 5260.104 1479.8870514458833 194.01687463289173
2 1 0.0 200.79495394626295 5261.472 1501.8936326013147 194.17877112608076
2 1 0.0 200.79495394626295 5264.782 1556.9542826000556 194.75772168380433
2 1 0.0 200.79495394626295 5266.71 1586.5640414696638 194.66580252720553
2 1 0.0 200.79495394626295 5272.927 1689.2283021336182 194.8134852954819
2 1 0.0 200.79495394626295 5274.119 1708.2620752922153 194.87031310681311
2 1 0.0 200.79495394626295 5277.5 1764.8325828714019 194.82741540933742
2 1 0.0 200.79495394626295 5280.086 1809.121535376979 194.61245489669977
2 1 0.0 200.79495394626295 5281.069 1824.9844928395057 194.53297882152876
2 1 0.0 200.79495394626295 5281.628 1834.4211869514656 194.63104008228805
2 1 0.0 200.79495394626295 5286.887 1924.3242191054253 193.94795623250798
2 1 0.0 200.79495394626295 5291.816 2009.9713358337208 193.1124217066296
3 1 0.0 251.39913936975884 5161.54 43.50090833904547 196.09427001505443
3 1 0.0 251.39913936975884 5162.285 53.65489301589862 196.56809273630142
3 1 0.0 251.39913936975884 5163.458 69.3152983886334 197.57232815863293
3 1 0.0 251.39913936975884 5165.773 100.03924438764113 199.39062068953612
3 1 0.0 251.39913936975884 5173.672 208.1448745445834 205.38839759675994
3 1 0.0 251.39913936975884 5174.799 222.98119725838635 206.01828542892912
3 1 0.0 251.39913936975884 5175.325 230.45013490234288 206.54138815162796
3 1 0.0 251.39913936975884 5176.961 252.92819191970256 207.7386324352734
3 1 0.0 251.39913936975884 5177.623 261.6838250060931 208.14232846601104
3 1 0.0 251.39913936975884 5178.48 273.3176755061416 208.9179739071679
3 1 0.0 251.39913936975884 5182.527 329.32684672449875 211.57673712269664
3 1 0.0 251.39913936975884 5183.99 349.748512466599 212.54600856746205
3 1 0.0 251.39913936975884 5184.453 356.5904295396196 212.87402748329396
3 1 0.0 251.39913936975884 5186.413 383.32427480255524 214.2064664020047
3 1 0.0 251.39913936975884 5187.337 396.21380265520355 214.78954014284702
3 1 0.0 251.39913936975884 5187.746 401.8453487421338 215.06691928421841
3 1 0.0 251.39913936975884 5190.872 445.54069422741765 217.02041144456444
3 1 0.0 251.39913936975884 5193.826 487.094734811244 218.8904465215235
3 1 0.0 251.39913936975884 5194.458 495.78248022750324 219.25758968097682
3 1 0.0 251.39913936975884 5195.814 514.8780210834041 220.11848051459256
3 1 0.0 251.39913936975884 5197.236 534.9794052464949 221.0413201875507
3 1 0.0 251.39913936975884 5198.8 557.0661513859054 221.9037529569623
3 1 0.0 251.39913936975884 5199.164 562.3552570677274 222.07525394391322
3 1 0.0 251.39913936975884 5202.009 603.0882275635472 223.60061839686966
3 1 0.0 251.39913936975884 5205.152 647.4352085750131 225.5035766404361
3 1 0.0 251.39913936975884 5205.779 656.5128716527032 225.7623243935874
3 1 0.0 251.39913936975884 5206.496 667.5893273789172 226.172245863589
3 1 0.0 251.39913936975884 5207.801 685.2723578100756 226.80058729057012
3 1 0.0 251.39913936975884 5209.725 713.0824381139856 227.78575230875398
3 1 0.0 251.39913936975884 5211.23 734.8044351360206 228.61969363304863
3 1 0.0 251.39913936975884 5213.349 765.6399177250637 229.6893584815943
3 1 0.0 251.39913936975884 5216.597 813.1561696940291 231.2065229814437
3 1 0.0 251.39913936975884 5218.527 840.1341062710698 232.42779933405453
3 1 0.0 251.39913936975884 5219.11 849.5073397695002 232.35325467016364
3 1 0.0 251.39913936975884 5220.926 875.4621887930667 233.21714243609642
3 1 0.0 251.39913936975884 5221.271 881.4260127715617 233.33059710368116
3 1 0.0 251.39913936975884 5226.525 959.1320996593229 235.48594271120433
3 1 0.0 251.39913936975884 5228.225 984.271958911359 236.24642215141304
3 1 0.0 251.39913936975884 5228.995 995.5614891793781 236.41947675531884
3 1 0.0 251.39913936975884 5231.16 1028.1034557184455 237.26245387320503
3 1 0.0 251.39913936975884 5233.225 1059.135125766693 237.97175909062858
3 1 0.0 251.39913936975884 5237.903 1128.6956013179208 239.5415270628429
3 1 0.0 251.39913936975884 5238.814 1143.821772957439 239.84316613534193
3 1 0.0 251.39913936975884 5239.552 1154.9963807082886 240.05820377467984
3 1 0.0 251.39913936975884 5240.197 1164.9162070626844 240.2726875317855
3 1 0.0 251.39913936975884 5247.197 1273.1302752328797 242.1208871884231
3 1 0.0 251.39913936975884 5247.655 1279.8094881900213 242.28035826251107
3 1 0.0 251.39913936975884 5250.873 1330.3317751364311 242.98867023014014
3 1 0.0 251.39913936975884 5253.444 1371.3012201969646 243.43650052196352
3 1 0.0 251.39913936975884 5254.259 1383.8742819579788 243.66437677253026
3 1 0.0 251.39913936975884 5258.36 1448.1400733560324 244.37968271743063
3 1 0.0 251.39913936975884 5260.104 1476.0551441279047 244.50560062084162
3 1 0.0 251.39913936975884 5261.472 1497.9653872693643 244.63338573624716
3 1 0.0 251.39913936975884 5266.71 1582.5753285129774 245.23122648691472
3 1 0.0 251.39913936975884 5269.793 1632.6429427660514 245.40716747315074
3 1 0.0 251.39913936975884 5272.927 1685.3059186908072 245.49566234936873
3 1 0.0 251.39913936975884 5274.119 1704.075535180852 245.49232162586145
3 1 0.0 251.39913936975884 5277.5 1760.5935617703235 245.49355991050965
3 1 0.0 251.39913936975884 5280.086 1804.4577869473271 245.25493339430284
3 1 0.0 251.39913936975884 5281.069 1820.6847850197219 245.25379466919122
3 1 0.0 251.39913936975884 5291.816 2005.4374908597954 243.75931580179582
4 1 1.0 364.96924003305435 5161.54 35.97365973582188 310.1832169797008
4 1 1.0 364.96924003305435 5162.285 45.933875139114654 310.7673698180108
4 1 1.0 364.96924003305435 5163.458 61.66510078807376 311.6868643521225
4 1 1.0 364.96924003305435 5165.773 92.46055060244638 313.4619152264057
4 1 1.0 364.96924003305435 5173.672 200.14501155964265 319.269316226717
4 1 1.0 364.96924003305435 5175.325 222.65257460829457 320.5291997536419
4 1 1.0 364.96924003305435 5176.961 245.02725465600736 321.5982282450862
4 1 1.0 364.96924003305435 5182.527 321.40252029869293 325.42443361609855
4 1 1.0 364.96924003305435 5183.99 341.5929619730541 326.3234366955969
4 1 1.0 364.96924003305435 5184.453 348.65910505262354 326.64172876032956
4 1 1.0 364.96924003305435 5186.413 375.2703481282212 327.99340160098785
4 1 1.0 364.96924003305435 5187.337 388.185667297942 328.63132102171966
4 1 1.0 364.96924003305435 5187.746 393.7848289187903 328.80636990482526
4 1 1.0 364.96924003305435 5190.872 437.2947683515093 330.83789420506173
4 1 1.0 364.96924003305435 5193.826 478.87230379638254 332.5985056362334
4 1 1.0 364.96924003305435 5194.458 487.51918438987923 332.9669831921122
4 1 1.0 364.96924003305435 5195.814 506.58441808149985 333.78725356755626
4 1 1.0 364.96924003305435 5197.236 527.009394841589 334.48581060328104
4 1 1.0 364.96924003305435 5198.8 548.7136609802548 335.5348539383294
4 1 1.0 364.96924003305435 5199.164 554.029067985095 335.7202809584475
4 1 1.0 364.96924003305435 5202.009 594.5416605743328 337.33899057458575
4 1 1.0 364.96924003305435 5205.152 639.0074704839631 339.0324651423799
4 1 1.0 364.96924003305435 5205.779 648.1552340997058 339.28044859792703
4 1 1.0 364.96924003305435 5207.801 676.9551443808424 340.46089801067035
4 1 1.0 364.96924003305435 5209.725 704.5294613783672 341.38902222342824
4 1 1.0 364.96924003305435 5211.23 726.2151074399117 342.185621183008
4 1 1.0 364.96924003305435 5213.349 757.0310165023383 343.1786358442379
4 1 1.0 364.96924003305435 5216.597 804.4473581029588 344.7339556484773
4 1 1.0 364.96924003305435 5218.527 832.1809226610129 345.61950475041573
4 1 1.0 364.96924003305435 5219.11 840.7429123033863 345.9018977839521
4 1 1.0 364.96924003305435 5220.926 866.8951042525399 346.62396353295645
4 1 1.0 364.96924003305435 5221.271 872.5296163662281 346.81686866730576
4 1 1.0 364.96924003305435 5226.525 950.0672096680096 348.83111121540486
4 1 1.0 364.96924003305435 5228.225 975.3193324877438 349.6135165353683
4 1 1.0 364.96924003305435 5228.995 986.5688220981173 349.99779464995987
4 1 1.0 364.96924003305435 5231.16 1019.0462160646313 350.72276393162883
4 1 1.0 364.96924003305435 5233.225 1050.0176774074466 351.4272817737602
4 1 1.0 364.96924003305435 5238.814 1134.5394845633953 353.24629818779755
4 1 1.0 364.96924003305435 5239.552 1145.7335470161813 353.4800874369679
4 1 1.0 364.96924003305435 5240.197 1155.6028115574277 353.68792525554335
4 1 1.0 364.96924003305435 5247.197 1263.5522168504115 355.5640442150047
4 1 1.0 364.96924003305435 5247.655 1270.302899430297 355.6298249127532
4 1 1.0 364.96924003305435 5250.873 1320.5334384570456 356.33397444561945
4 1 1.0 364.96924003305435 5253.444 1361.4235359369925 356.877911278337
4 1 1.0 364.96924003305435 5254.259 1374.4334637978118 357.03753586424114
4 1 1.0 364.96924003305435 5258.36 1438.3167023529452 357.77899538130094
4 1 1.0 364.96924003305435 5260.104 1466.1051952885782 358.0278767697124
4 1 1.0 364.96924003305435 5261.472 1487.9967641143655 358.1538194575989
4 1 1.0 364.96924003305435 5266.71 1572.4399772892905 358.74485847947614
4 1 1.0 364.96924003305435 5269.793 1622.3097568222495 358.89522465719176
4 1 1.0 364.96924003305435 5272.927 1674.7938796694004 359.0350440071894
4 1 1.0 364.96924003305435 5274.119 1693.7731371508055 359.05979729715597
4 1 1.0 364.96924003305435 5277.146 1744.3166949234844 358.9626619470553
4 1 1.0 364.96924003305435 5277.5 1750.134724831424 359.07628079944027
4 1 1.0 364.96924003305435 5280.086 1794.3185795145785 358.9681114807698
4 1 1.0 364.96924003305435 5281.069 1810.131712923236 358.8605362388137
4 1 1.0 364.96924003305435 5286.887 1909.3159903267783 358.41545335773304
4 1 1.0 364.96924003305435 5291.816 1994.4823058925 357.72710257526205
5 1 1.0 415.12415180731375 5161.54 32.74578684127032 360.7057509739186
5 1 1.0 415.12415180731375 5162.285 42.74091821183928 361.4347550822039
5 1 1.0 415.12415180731375 5163.458 58.46753836231533 362.13960810410504
5 1 1.0 415.12415180731375 5165.773 89.30283484049146 363.88446597605656
5 1 1.0 415.12415180731375 5173.672 197.07807828297797 369.66089948534227
5 1 1.0 415.12415180731375 5175.325 219.30622171103522 370.9056532895422
5 1 1.0 415.12415180731375 5176.961 241.72019433775768 371.9784671974512
5 1 1.0 415.12415180731375 5177.623 250.38710232766425 372.48597349093933
5 1 1.0 415.12415180731375 5182.527 318.13093607182975 375.5744681615453
5 1 1.0 415.12415180731375 5183.99 338.32042120095525 376.5008279578045
5 1 1.0 415.12415180731375 5184.453 345.2545217419612 377.05000840109034
5 1 1.0 415.12415180731375 5186.413 371.8339448944857 378.2104450051851
5 1 1.0 415.12415180731375 5187.746 390.33791666086074 379.1212571666132
5 1 1.0 415.12415180731375 5190.872 433.85266998243435 381.0574739478315
5 1 1.0 415.12415180731375 5193.826 475.41347854020404 382.85147277318083
5 1 1.0 415.12415180731375 5194.458 484.0768196322771 383.1803345937862
5 1 1.0 415.12415180731375 5195.814 503.1197506698969 384.0205103901458
5 1 1.0 415.12415180731375 5197.236 523.2393503606437 384.93717239603535
5 1 1.0 415.12415180731375 5198.8 545.1747812217235 385.6583695245706
5 1 1.0 415.12415180731375 5199.164 550.5168192168779 385.94291390256456
5 1 1.0 415.12415180731375 5202.009 591.1630972967421 387.46546125801655
5 1 1.0 415.12415180731375 5205.152 635.3870426816994 389.2416316548919
5 1 1.0 415.12415180731375 5205.779 644.5611248329658 389.5019772644338
5 1 1.0 415.12415180731375 5206.496 655.3116373213248 389.90783236617415
5 1 1.0 415.12415180731375 5207.801 673.2330231192615 390.54875888854525
5 1 1.0 415.12415180731375 5209.725 700.8967247242972 391.57618880982324
5 1 1.0 415.12415180731375 5211.23 722.6042390778981 392.2829834936337
5 1 1.0 415.12415180731375 5213.349 753.3886208739458 393.3178726471656
5 1 1.0 415.12415180731375 5216.597 800.8844874765306 394.8861197716208
5 1 1.0 415.12415180731375 5218.527 828.4792283541177 395.7608376929727
5 1 1.0 415.12415180731375 5219.11 837.0410187641398 395.9697539750747
5 1 1.0 415.12415180731375 5220.926 862.9707946704858 396.72724312164
